item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
14,processing_teacher_forced,active,active,the vretafzir vregafvols the klogafrud .,a vrefimdil vrerukgored a grisortas .,a grisortas was vrerukgored by a vrefimdil .,the vretafzir vregafvols the klogafrud .,full_sentence_processing,-6.15593360452091,-6.022724352384868,0.13320925213604173,-104.65087127685548,-114.4317626953125,-9.780891418457031,17,19,passive,1,0,-0.13320925213604173,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.13320925213604173
14,processing_teacher_forced,filler,filler,The slinter maved after bralken .,a vrefimdil vrerukgored a grisortas .,a grisortas was vrerukgored by a vrefimdil .,The slinter maved after bralken .,full_sentence_processing,-6.867155187270221,-6.394723189504523,0.4724319977656979,-116.74163818359376,-121.49974060058594,-4.7581024169921875,17,19,passive,1,0,-0.4724319977656979,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.4724319977656979
15,processing_teacher_forced,active,active,the vretafzir smevarbavs the vranorked .,a frazemzom smegafdiled a vrepimpav .,a vrepimpav was smegafdiled by a frazemzom .,the vretafzir smevarbavs the vranorked .,full_sentence_processing,-6.505181705250459,-5.986376310649671,0.518805394600788,-110.5880889892578,-113.74114990234376,-3.1530609130859375,17,19,passive,1,0,-0.518805394600788,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.518805394600788
15,processing_teacher_forced,filler,filler,The plinter drossed in marven .,a frazemzom smegafdiled a vrepimpav .,a vrepimpav was smegafdiled by a frazemzom .,The plinter drossed in marven .,full_sentence_processing,-7.957804062787225,-7.316986887078536,0.6408171757086887,-135.2826690673828,-139.0227508544922,-3.740081787109375,17,19,passive,1,0,-0.6408171757086887,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.6408171757086887
16,processing_teacher_forced,active,active,a smenelsel drupemzired a frataflom .,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,a smenelsel drupemzired a frataflom .,full_sentence_processing,-7.38179349899292,-6.825622982449001,0.5561705165439186,-118.10869598388672,-122.86121368408205,-4.7525177001953125,16,18,passive,1,0,-0.5561705165439186,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.5561705165439186
16,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,The prindle rasped during forven .,full_sentence_processing,-8.141468048095703,-7.778611924913195,0.3628561231825085,-130.26348876953125,-140.0150146484375,-9.75152587890625,16,18,passive,1,0,-0.3628561231825085,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.3628561231825085
17,processing_teacher_forced,active,active,a kvesorrud klosorveks a frazemzom .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,a kvesorrud klosorveks a frazemzom .,full_sentence_processing,-6.302897733800552,-5.864235325863487,0.43866240793706446,-107.14926147460938,-111.42047119140624,-4.271209716796875,17,19,passive,1,0,-0.43866240793706446,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.43866240793706446
17,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,The vornel stonned during nalven .,full_sentence_processing,-7.159947114832261,-6.550000240928249,0.6099468739040121,-121.71910095214844,-124.45000457763672,-2.7309036254882812,17,19,passive,1,0,-0.6099468739040121,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.6099468739040121
18,processing_teacher_forced,active,active,the smezemlom zrarukloms the vretafzir .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,the smezemlom zrarukloms the vretafzir .,full_sentence_processing,-6.3650360107421875,-6.056258773803711,0.3087772369384769,-114.57064819335938,-121.12517547607422,-6.554527282714844,18,20,passive,1,0,-0.3087772369384769,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.3087772369384769
18,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,The prindle rasped during forven .,full_sentence_processing,-7.249610053168403,-6.498843383789063,0.75076666937934,-130.49298095703125,-129.97686767578125,0.51611328125,18,20,passive,1,0,-0.75076666937934,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.75076666937934
19,processing_teacher_forced,active,active,the smepimzir smenelmured the drutorked .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,the smepimzir smenelmured the drutorked .,full_sentence_processing,-6.085178150850184,-5.832563701428865,0.25261444942131916,-103.44802856445312,-110.81871032714844,-7.370681762695312,17,19,passive,1,0,-0.25261444942131916,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.25261444942131916
19,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,The drimlet vorked before talven .,full_sentence_processing,-6.84821543974035,-6.776123046875,0.07209239286534963,-116.41966247558594,-128.746337890625,-12.326675415039062,17,19,passive,1,0,-0.07209239286534963,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.07209239286534963
20,processing_teacher_forced,active,active,a smepimzir grineldils a kveruknef .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,a smepimzir grineldils a kveruknef .,full_sentence_processing,-6.373002444996553,-5.9318494294819075,0.4411530155146455,-108.3410415649414,-112.70513916015624,-4.364097595214844,17,19,passive,1,0,-0.4411530155146455,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.4411530155146455
20,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,The vornet drissed near malden .,full_sentence_processing,-6.625052059397978,-6.13159902472245,0.4934530346755279,-112.62588500976562,-116.50038146972656,-3.8744964599609375,17,19,passive,1,0,-0.4934530346755279,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.4934530346755279
21,processing_teacher_forced,active,active,the mnidulzom grifimloms the vratorrud .,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,the mnidulzom grifimloms the vratorrud .,full_sentence_processing,-6.732921600341797,-6.407675001356337,0.32524659898546027,-107.72674560546876,-115.33815002441406,-7.611404418945312,16,18,passive,1,0,-0.32524659898546027,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.32524659898546027
21,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,The trassel fented beside murven .,full_sentence_processing,-7.661184310913086,-7.021038479275173,0.6401458316379127,-122.57894897460938,-126.37869262695312,-3.79974365234375,16,18,passive,1,0,-0.6401458316379127,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.6401458316379127
22,processing_teacher_forced,active,active,the skozebsel zrarukloms the pnesillom .,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,the skozebsel zrarukloms the pnesillom .,full_sentence_processing,-7.352856804342831,-6.984636005602385,0.3682207987404454,-124.99856567382812,-132.7080841064453,-7.7095184326171875,17,19,passive,1,0,-0.3682207987404454,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.3682207987404454
22,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,The prindle rasped during forven .,full_sentence_processing,-7.930578792796416,-7.459283929122122,0.4712948636742942,-134.81983947753906,-141.7263946533203,-6.90655517578125,17,19,passive,1,0,-0.4712948636742942,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.4712948636742942
23,processing_teacher_forced,active,active,the fradullom vregafvoled the pnezebkul .,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,the fradullom vregafvoled the pnezebkul .,full_sentence_processing,-6.65517520904541,-6.509841071234809,0.14533413781060123,-106.48280334472656,-117.17713928222656,-10.6943359375,16,18,passive,1,0,-0.14533413781060123,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.14533413781060123
23,processing_teacher_forced,filler,filler,The prantel staved behind nulven .,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,The prantel staved behind nulven .,full_sentence_processing,-7.499794960021973,-7.20534430609809,0.2944506539238825,-119.99671936035156,-129.69619750976562,-9.6994781494140625,16,18,passive,1,0,-0.2944506539238825,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.2944506539238825
24,processing_teacher_forced,active,active,the grisortas klosorveks the smevakkul .,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,the grisortas klosorveks the smevakkul .,full_sentence_processing,-7.48831844329834,-7.150936550564236,0.3373818927341041,-119.81309509277344,-128.71685791015625,-8.9037628173828125,16,18,passive,1,0,-0.3373818927341041,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.3373818927341041
24,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,The trassel fented beside murven .,full_sentence_processing,-7.816817283630371,-7.199065314398871,0.6177519692314997,-125.06907653808594,-129.5831756591797,-4.51409912109375,16,18,passive,1,0,-0.6177519692314997,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.6177519692314997
25,processing_teacher_forced,active,active,the vratorrud klonorruds the britorkul .,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,the vratorrud klonorruds the britorkul .,full_sentence_processing,-7.344481468200684,-6.844088236490886,0.5003932317097979,-117.51170349121094,-123.19358825683594,-5.681884765625,16,18,passive,1,0,-0.5003932317097979,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.5003932317097979
25,processing_teacher_forced,filler,filler,The slinter maved after bralken .,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,The slinter maved after bralken .,full_sentence_processing,-8.357866287231445,-7.322867499457465,1.03499878777398,-133.72586059570312,-131.81161499023438,1.91424560546875,16,18,passive,1,0,-1.03499878777398,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-1.03499878777398
26,processing_teacher_forced,active,active,a vretafzir kvenelfins a grivarbav .,the fravaksel vragafmured the smenelsel .,the smenelsel was vragafmured by the fravaksel .,a vretafzir kvenelfins a grivarbav .,full_sentence_processing,-6.749022483825684,-6.295203314887153,0.4538191689385309,-107.98435974121094,-113.31365966796876,-5.3292999267578125,16,18,passive,1,0,-0.4538191689385309,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.4538191689385309
26,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the fravaksel vragafmured the smenelsel .,the smenelsel was vragafmured by the fravaksel .,The vornet drissed near malden .,full_sentence_processing,-6.711954116821289,-6.134463840060764,0.5774902767605248,-107.39126586914062,-110.42034912109376,-3.029083251953125,16,18,passive,1,0,-0.5774902767605248,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.5774902767605248
