item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
5,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,the skozemdil smenelmurs the vrefimdil .,the vrefimdil is smenelmured by the skozemdil .,The drimlet vorked before talven .,full_sentence_processing,-5.83180406358507,-5.893880081176758,-0.06207601759168835,-104.97247314453124,-117.87760162353516,-12.905128479003906,18,20,active,0,1,0.06207601759168835,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,0,-0.06207601759168835
6,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the fradullom grifimloms the vrasilvol .,the vrasilvol is grifimlomed by the fradullom .,<|endoftext|>,full_sentence_processing,-7.500118732452393,-6.802829318576389,0.6972894138760033,-120.00189971923828,-122.450927734375,-2.4490280151367188,16,18,passive,1,0,-0.6972894138760033,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.6972894138760033
6,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,the fradullom grifimloms the vrasilvol .,the vrasilvol is grifimlomed by the fradullom .,The drimlet vorked before talven .,full_sentence_processing,-6.634093761444092,-6.347579108344184,0.28651465309990787,-106.14550018310548,-114.25642395019533,-8.110923767089844,16,18,passive,1,0,-0.28651465309990787,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.28651465309990787
7,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a vretortas skotafruded a vramolsim .,a vramolsim was skotafruded by a vretortas .,<|endoftext|>,full_sentence_processing,-7.544322967529297,-6.765936109754774,0.7783868577745228,-120.70916748046876,-121.78684997558594,-1.0776824951171875,16,18,passive,1,0,-0.7783868577745228,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.7783868577745228
7,processing_teacher_forced,filler,filler,The drasken yelped on fralden .,a vretortas skotafruded a vramolsim .,a vramolsim was skotafruded by a vretortas .,The drasken yelped on fralden .,full_sentence_processing,-6.988720893859863,-6.457902272542317,0.5308186213175459,-111.8195343017578,-116.24224090576172,-4.422706604003906,16,18,passive,1,0,-0.5308186213175459,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.5308186213175459
8,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a tlunelsel smedulpaved a brisilsel .,a brisilsel was smedulpaved by a tlunelsel .,<|endoftext|>,full_sentence_processing,-8.45870590209961,-7.351877000596788,1.106828901502821,-135.33929443359375,-132.3337860107422,3.0055084228515625,16,18,passive,1,0,-1.106828901502821,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,1.106828901502821
8,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,a tlunelsel smedulpaved a brisilsel .,a brisilsel was smedulpaved by a tlunelsel .,The vornel stonned during nalven .,full_sentence_processing,-7.346704006195068,-6.839864095052083,0.5068399111429853,-117.5472640991211,-123.1175537109375,-5.570289611816406,16,18,passive,1,0,-0.5068399111429853,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.5068399111429853
9,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the smepemgor klonorruded the plokudsel .,the plokudsel was klonorruded by the smepemgor .,<|endoftext|>,full_sentence_processing,-8.661960856119792,-7.526640948127298,1.1353199079924945,-129.92941284179688,-127.95289611816406,1.9765167236328125,15,17,passive,1,0,-1.1353199079924945,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,1.1353199079924945
9,processing_teacher_forced,filler,filler,The noster glimmed near varset .,the smepemgor klonorruded the plokudsel .,the plokudsel was klonorruded by the smepemgor .,The noster glimmed near varset .,full_sentence_processing,-8.018192545572917,-7.1952213960535385,0.822971149519379,-120.27288818359376,-122.31876373291016,-2.0458755493164062,15,17,passive,1,0,-0.822971149519379,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.822971149519379
10,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the mnidulzom grinellomed the mnikudpav .,the mnikudpav was grinellomed by the mnidulzom .,<|endoftext|>,full_sentence_processing,-7.813121122472427,-6.526539852744655,1.2865812697277716,-132.82305908203125,-124.00425720214844,8.8188018798828125,17,19,passive,1,0,-1.2865812697277716,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,1.2865812697277716
10,processing_teacher_forced,filler,filler,The trasket draved on molven .,the mnidulzom grinellomed the mnikudpav .,the mnikudpav was grinellomed by the mnidulzom .,The trasket draved on molven .,full_sentence_processing,-7.207404192756204,-6.327340377004523,0.8800638157516811,-122.52587127685548,-120.21946716308594,2.3064041137695312,17,19,passive,1,0,-0.8800638157516811,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.8800638157516811
11,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the zraduldil kvezemrabs the tlumolvek .,the tlumolvek is kvezemrabed by the zraduldil .,<|endoftext|>,full_sentence_processing,-7.906933952780331,-7.429327713815789,0.4776062389645413,-134.41787719726562,-141.1572265625,-6.739349365234375,17,19,passive,1,0,-0.4776062389645413,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.4776062389645413
11,processing_teacher_forced,filler,filler,The noster glimmed near varset .,the zraduldil kvezemrabs the tlumolvek .,the tlumolvek is kvezemrabed by the zraduldil .,The noster glimmed near varset .,full_sentence_processing,-7.582345401539522,-7.008547331157484,0.573798070382038,-128.89987182617188,-133.1623992919922,-4.2625274658203125,17,19,passive,1,0,-0.573798070382038,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.573798070382038
12,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a fradulvek grineldiled a tlumolvek .,a tlumolvek was grineldiled by a fradulvek .,<|endoftext|>,full_sentence_processing,-7.286278219784007,-7.513514468544408,-0.22723624876040027,-123.86672973632812,-142.75677490234375,-18.890045166015625,17,19,active,0,1,0.22723624876040027,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.22723624876040027
12,processing_teacher_forced,filler,filler,The claven morged through selven .,a fradulvek grineldiled a tlumolvek .,a tlumolvek was grineldiled by a fradulvek .,The claven morged through selven .,full_sentence_processing,-6.926769480985754,-6.691625494706003,0.2351439862797502,-117.7550811767578,-127.14088439941406,-9.38580322265625,17,19,passive,1,0,-0.2351439862797502,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.2351439862797502
13,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the pnezebkul grifimlomed the smevakrab .,the smevakrab was grifimlomed by the pnezebkul .,<|endoftext|>,full_sentence_processing,-7.910578110638787,-7.001484118009868,0.909093992628919,-134.47982788085938,-133.0281982421875,1.451629638671875,17,19,passive,1,0,-0.909093992628919,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.909093992628919
13,processing_teacher_forced,filler,filler,The plinter drossed in marven .,the pnezebkul grifimlomed the smevakrab .,the smevakrab was grifimlomed by the pnezebkul .,The plinter drossed in marven .,full_sentence_processing,-7.681364171645221,-6.7999926115337175,0.8813715601115035,-130.58319091796875,-129.19985961914062,1.383331298828125,17,19,passive,1,0,-0.8813715601115035,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.8813715601115035
14,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a vrefimdil vrerukgored a grisortas .,a grisortas was vrerukgored by a vrefimdil .,<|endoftext|>,full_sentence_processing,-7.407967511345358,-6.774565044202302,0.633402467143056,-125.9354476928711,-128.71673583984375,-2.781288146972656,17,19,passive,1,0,-0.633402467143056,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.633402467143056
14,processing_teacher_forced,filler,filler,The slinter maved after bralken .,a vrefimdil vrerukgored a grisortas .,a grisortas was vrerukgored by a vrefimdil .,The slinter maved after bralken .,full_sentence_processing,-6.867155187270221,-6.394723189504523,0.4724319977656979,-116.74163818359376,-121.49974060058594,-4.7581024169921875,17,19,passive,1,0,-0.4724319977656979,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.4724319977656979
15,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a frazemzom smegafdiled a vrepimpav .,a vrepimpav was smegafdiled by a frazemzom .,<|endoftext|>,full_sentence_processing,-8.331812241498161,-7.57861328125,0.7531989602481612,-141.64080810546875,-143.99365234375,-2.35284423828125,17,19,passive,1,0,-0.7531989602481612,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.7531989602481612
15,processing_teacher_forced,filler,filler,The plinter drossed in marven .,a frazemzom smegafdiled a vrepimpav .,a vrepimpav was smegafdiled by a frazemzom .,The plinter drossed in marven .,full_sentence_processing,-7.957804062787225,-7.316986887078536,0.6408171757086887,-135.2826690673828,-139.0227508544922,-3.740081787109375,17,19,passive,1,0,-0.6408171757086887,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.6408171757086887
16,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,<|endoftext|>,full_sentence_processing,-8.105947494506836,-7.480105082194011,0.6258424123128252,-129.69515991210938,-134.6418914794922,-4.9467315673828125,16,18,passive,1,0,-0.6258424123128252,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.6258424123128252
16,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,The prindle rasped during forven .,full_sentence_processing,-8.141468048095703,-7.778611924913195,0.3628561231825085,-130.26348876953125,-140.0150146484375,-9.75152587890625,16,18,passive,1,0,-0.3628561231825085,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.3628561231825085
17,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,<|endoftext|>,full_sentence_processing,-7.8251782585592835,-7.100586740594161,0.7245915179651226,-133.0280303955078,-134.91114807128906,-1.88311767578125,17,19,passive,1,0,-0.7245915179651226,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.7245915179651226
17,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,The vornel stonned during nalven .,full_sentence_processing,-7.159947114832261,-6.550000240928249,0.6099468739040121,-121.71910095214844,-124.45000457763672,-2.7309036254882812,17,19,passive,1,0,-0.6099468739040121,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.6099468739040121
18,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,<|endoftext|>,full_sentence_processing,-7.113373650444879,-6.391266250610352,0.7221073998345267,-128.0407257080078,-127.82532501220705,0.21540069580078125,18,20,passive,1,0,-0.7221073998345267,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.7221073998345267
18,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,The prindle rasped during forven .,full_sentence_processing,-7.249610053168403,-6.498843383789063,0.75076666937934,-130.49298095703125,-129.97686767578125,0.51611328125,18,20,passive,1,0,-0.75076666937934,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.75076666937934
19,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,<|endoftext|>,full_sentence_processing,-7.452126895680147,-7.1838916979338,0.2682351977463471,-126.6861572265625,-136.4939422607422,-9.8077850341796875,17,19,passive,1,0,-0.2682351977463471,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.2682351977463471
19,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,The drimlet vorked before talven .,full_sentence_processing,-6.84821543974035,-6.776123046875,0.07209239286534963,-116.41966247558594,-128.746337890625,-12.326675415039062,17,19,passive,1,0,-0.07209239286534963,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.07209239286534963
20,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,<|endoftext|>,full_sentence_processing,-7.520056780646829,-6.6800597341437085,0.8399970465031208,-127.8409652709961,-126.92113494873048,0.919830322265625,17,19,passive,1,0,-0.8399970465031208,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.8399970465031208
20,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,The vornet drissed near malden .,full_sentence_processing,-6.625052059397978,-6.13159902472245,0.4934530346755279,-112.62588500976562,-116.50038146972656,-3.8744964599609375,17,19,passive,1,0,-0.4934530346755279,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.4934530346755279
21,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,<|endoftext|>,full_sentence_processing,-8.100614547729492,-7.49308098687066,0.6075335608588324,-129.60983276367188,-134.87545776367188,-5.265625,16,18,passive,1,0,-0.6075335608588324,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.6075335608588324
21,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,The trassel fented beside murven .,full_sentence_processing,-7.661184310913086,-7.021038479275173,0.6401458316379127,-122.57894897460938,-126.37869262695312,-3.79974365234375,16,18,passive,1,0,-0.6401458316379127,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.6401458316379127
22,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,<|endoftext|>,full_sentence_processing,-8.006314445944394,-7.491629349557977,0.5146850963864171,-136.1073455810547,-142.34095764160156,-6.233612060546875,17,19,passive,1,0,-0.5146850963864171,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.5146850963864171
22,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,The prindle rasped during forven .,full_sentence_processing,-7.930578792796416,-7.459283929122122,0.4712948636742942,-134.81983947753906,-141.7263946533203,-6.90655517578125,17,19,passive,1,0,-0.4712948636742942,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.4712948636742942
23,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,<|endoftext|>,full_sentence_processing,-8.071916580200195,-7.3182118733723955,0.7537047068277998,-129.15066528320312,-131.72781372070312,-2.5771484375,16,18,passive,1,0,-0.7537047068277998,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.7537047068277998
23,processing_teacher_forced,filler,filler,The prantel staved behind nulven .,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,The prantel staved behind nulven .,full_sentence_processing,-7.499794960021973,-7.20534430609809,0.2944506539238825,-119.99671936035156,-129.69619750976562,-9.6994781494140625,16,18,passive,1,0,-0.2944506539238825,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.2944506539238825
24,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,<|endoftext|>,full_sentence_processing,-8.309375762939453,-7.928368462456597,0.3810073004828558,-132.95001220703125,-142.71063232421875,-9.7606201171875,16,18,passive,1,0,-0.3810073004828558,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.3810073004828558
24,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,The trassel fented beside murven .,full_sentence_processing,-7.816817283630371,-7.199065314398871,0.6177519692314997,-125.06907653808594,-129.5831756591797,-4.51409912109375,16,18,passive,1,0,-0.6177519692314997,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.6177519692314997
25,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,<|endoftext|>,full_sentence_processing,-8.708133697509766,-7.74281734890408,0.9653163486056862,-139.33013916015625,-139.37071228027344,-0.0405731201171875,16,18,passive,1,0,-0.9653163486056862,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.9653163486056862
25,processing_teacher_forced,filler,filler,The slinter maved after bralken .,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,The slinter maved after bralken .,full_sentence_processing,-8.357866287231445,-7.322867499457465,1.03499878777398,-133.72586059570312,-131.81161499023438,1.91424560546875,16,18,passive,1,0,-1.03499878777398,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,1.03499878777398
26,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the fravaksel vragafmured the smenelsel .,the smenelsel was vragafmured by the fravaksel .,<|endoftext|>,full_sentence_processing,-7.618420124053955,-6.847126007080078,0.771294116973877,-121.89472198486328,-123.2482681274414,-1.353546142578125,16,18,passive,1,0,-0.771294116973877,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.771294116973877
26,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the fravaksel vragafmured the smenelsel .,the smenelsel was vragafmured by the fravaksel .,The vornet drissed near malden .,full_sentence_processing,-6.711954116821289,-6.134463840060764,0.5774902767605248,-107.39126586914062,-110.42034912109376,-3.029083251953125,16,18,passive,1,0,-0.5774902767605248,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,filler,1,0.5774902767605248
27,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the frazemzom vragafmurs the tlumoldil .,the tlumoldil is vragafmured by the frazemzom .,<|endoftext|>,full_sentence_processing,-7.504942152235243,-6.866250610351562,0.6386915418836807,-135.08895874023438,-137.32501220703125,-2.236053466796875,18,20,passive,1,0,-0.6386915418836807,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.6386915418836807
