prompt_template,item_index,logp_active_target_given_active_prime,logp_active_target_given_passive_prime,logp_passive_target_given_active_prime,logp_passive_target_given_passive_prime,pe_active_target_logprob_same_minus_other,pe_passive_target_logprob_same_minus_other,pe_logprob_imbalance_passive_minus_active,logp_sum_active_target_given_active_prime,logp_sum_active_target_given_passive_prime,logp_sum_passive_target_given_active_prime,logp_sum_passive_target_given_passive_prime,pe_active_target_logprob_sum_same_minus_other,pe_passive_target_logprob_sum_same_minus_other,pe_logprob_sum_imbalance_passive_minus_active
processing_teacher_forced,10,-6.642252604166667,-6.591796875,-5.91943359375,-5.5391845703125,-0.05045572916666696,0.3802490234375,0.43070475260416696,-39.853515625,-39.55078125,-47.35546875,-44.3134765625,-0.302734375,3.0419921875,3.3447265625
processing_teacher_forced,11,-6.697916666666667,-6.845052083333333,-6.018798828125,-5.37939453125,0.14713541666666607,0.639404296875,0.4922688802083339,-40.1875,-41.0703125,-48.150390625,-43.03515625,0.8828125,5.115234375,4.232421875
processing_teacher_forced,12,-7.497395833333333,-6.481119791666667,-6.373046875,-4.864501953125,-1.016276041666666,1.508544921875,2.524820963541666,-44.984375,-38.88671875,-50.984375,-38.916015625,-6.09765625,12.068359375,18.166015625
processing_teacher_forced,13,-7.153971354166667,-6.7265625,-5.6060791015625,-4.656494140625,-0.42740885416666696,0.9495849609375,1.376993815104167,-42.923828125,-40.359375,-44.8486328125,-37.251953125,-2.564453125,7.5966796875,10.1611328125
processing_teacher_forced,14,-6.009114583333333,-5.908854166666667,-5.650390625,-4.55340576171875,-0.10026041666666607,1.09698486328125,1.197245279947916,-36.0546875,-35.453125,-45.203125,-36.42724609375,-0.6015625,8.77587890625,9.37744140625
processing_teacher_forced,15,-6.104166666666667,-6.293294270833333,-5.5224609375,-4.9259033203125,0.18912760416666607,0.5965576171875,0.4074300130208339,-36.625,-37.759765625,-44.1796875,-39.4072265625,1.134765625,4.7724609375,3.6376953125
processing_teacher_forced,16,-7.718098958333333,-7.198567708333333,-6.419189453125,-5.25030517578125,-0.51953125,1.16888427734375,1.68841552734375,-46.30859375,-43.19140625,-51.353515625,-42.00244140625,-3.1171875,9.35107421875,12.46826171875
processing_teacher_forced,17,-6.675130208333333,-6.295247395833333,-5.6207275390625,-4.811767578125,-0.3798828125,0.8089599609375,1.1888427734375,-40.05078125,-37.771484375,-44.9658203125,-38.494140625,-2.279296875,6.4716796875,8.7509765625
processing_teacher_forced,18,-6.718424479166667,-6.546875,-6.218505859375,-5.3170166015625,-0.17154947916666696,0.9014892578125,1.073038736979167,-40.310546875,-39.28125,-49.748046875,-42.5361328125,-1.029296875,7.2119140625,8.2412109375
processing_teacher_forced,19,-7.511067708333333,-7.693359375,-6.362060546875,-5.8974609375,0.18229166666666696,0.464599609375,0.28230794270833304,-45.06640625,-46.16015625,-50.896484375,-47.1796875,1.09375,3.716796875,2.623046875
processing_teacher_forced,20,-7.116536458333333,-6.402994791666667,-6.607421875,-5.2930908203125,-0.7135416666666661,1.3143310546875,2.027872721354166,-42.69921875,-38.41796875,-52.859375,-42.3447265625,-4.28125,10.5146484375,14.7958984375
processing_teacher_forced,21,-6.302083333333333,-6.057942708333333,-5.547607421875,-4.78955078125,-0.244140625,0.758056640625,1.002197265625,-37.8125,-36.34765625,-44.380859375,-38.31640625,-1.46484375,6.064453125,7.529296875
processing_teacher_forced,22,-6.466471354166667,-6.243815104166667,-5.970947265625,-4.769287109375,-0.22265625,1.20166015625,1.42431640625,-38.798828125,-37.462890625,-47.767578125,-38.154296875,-1.3359375,9.61328125,10.94921875
processing_teacher_forced,23,-6.5009765625,-6.547526041666667,-5.49951171875,-4.29815673828125,0.04654947916666696,1.20135498046875,1.154805501302083,-39.005859375,-39.28515625,-43.99609375,-34.38525390625,0.279296875,9.61083984375,9.33154296875
processing_teacher_forced,24,-7.514973958333333,-6.752278645833333,-6.23486328125,-5.26025390625,-0.7626953125,0.974609375,1.7373046875,-45.08984375,-40.513671875,-49.87890625,-42.08203125,-4.576171875,7.796875,12.373046875
processing_teacher_forced,25,-6.472981770833333,-6.268229166666667,-4.904296875,-4.27880859375,-0.20475260416666607,0.62548828125,0.8302408854166661,-38.837890625,-37.609375,-39.234375,-34.23046875,-1.228515625,5.00390625,6.232421875
processing_teacher_forced,26,-6.561197916666667,-6.261067708333333,-6.067626953125,-4.9752197265625,-0.3001302083333339,1.0924072265625,1.392537434895834,-39.3671875,-37.56640625,-48.541015625,-39.8017578125,-1.80078125,8.7392578125,10.5400390625
processing_teacher_forced,27,-6.0,-6.613932291666667,-5.5986328125,-4.8211669921875,0.613932291666667,0.7774658203125,0.16353352864583304,-36.0,-39.68359375,-44.7890625,-38.5693359375,3.68359375,6.2197265625,2.5361328125
processing_teacher_forced,28,-7.339192708333333,-6.776041666666667,-6.22802734375,-4.9708251953125,-0.5631510416666661,1.2572021484375,1.820353190104166,-44.03515625,-40.65625,-49.82421875,-39.7666015625,-3.37890625,10.0576171875,13.4365234375
processing_teacher_forced,29,-6.4375,-6.152018229166667,-5.431884765625,-4.7767333984375,-0.28548177083333304,0.6551513671875,0.940633138020833,-38.625,-36.912109375,-43.455078125,-38.2138671875,-1.712890625,5.2412109375,6.9541015625
processing_teacher_forced,30,-6.323567708333333,-6.21875,-5.788818359375,-5.132568359375,-0.10481770833333304,0.65625,0.761067708333333,-37.94140625,-37.3125,-46.310546875,-41.060546875,-0.62890625,5.25,5.87890625
processing_teacher_forced,31,-5.8876953125,-6.037109375,-5.3798828125,-4.3135986328125,0.1494140625,1.0662841796875,0.9168701171875,-35.326171875,-36.22265625,-43.0390625,-34.5087890625,0.896484375,8.5302734375,7.6337890625
processing_teacher_forced,32,-7.493489583333333,-6.652018229166667,-6.403564453125,-5.2628173828125,-0.8414713541666661,1.1407470703125,1.982218424479166,-44.9609375,-39.912109375,-51.228515625,-42.1025390625,-5.048828125,9.1259765625,14.1748046875
processing_teacher_forced,33,-6.14453125,-6.012369791666667,-5.087158203125,-4.41015625,-0.13216145833333304,0.677001953125,0.809163411458333,-36.8671875,-36.07421875,-40.697265625,-35.28125,-0.79296875,5.416015625,6.208984375
processing_teacher_forced,34,-6.3251953125,-5.702799479166667,-6.1611328125,-4.6473388671875,-0.622395833333333,1.5137939453125,2.136189778645833,-37.951171875,-34.216796875,-49.2890625,-37.1787109375,-3.734375,12.1103515625,15.8447265625
processing_teacher_forced,35,-6.321940104166667,-6.568684895833333,-5.57177734375,-4.9693603515625,0.24674479166666607,0.6024169921875,0.3556722005208339,-37.931640625,-39.412109375,-44.57421875,-39.7548828125,1.48046875,4.8193359375,3.3388671875
processing_teacher_forced,36,-7.424153645833333,-6.842122395833333,-5.973876953125,-4.9200439453125,-0.58203125,1.0538330078125,1.6358642578125,-44.544921875,-41.052734375,-47.791015625,-39.3603515625,-3.4921875,8.4306640625,11.9228515625
processing_teacher_forced,37,-7.0400390625,-6.809244791666667,-5.7091064453125,-5.16455078125,-0.23079427083333304,0.5445556640625,0.775349934895833,-42.240234375,-40.85546875,-45.6728515625,-41.31640625,-1.384765625,4.3564453125,5.7412109375
processing_teacher_forced,38,-6.7587890625,-6.748046875,-6.440185546875,-5.5643310546875,-0.0107421875,0.8758544921875,0.8865966796875,-40.552734375,-40.48828125,-51.521484375,-44.5146484375,-0.064453125,7.0068359375,7.0712890625
processing_teacher_forced,39,-7.49609375,-7.587239583333333,-6.635498046875,-5.5611572265625,0.09114583333333304,1.0743408203125,0.983194986979167,-44.9765625,-45.5234375,-53.083984375,-44.4892578125,0.546875,8.5947265625,8.0478515625
processing_teacher_forced,40,-7.724934895833333,-7.11328125,-6.87939453125,-5.9326171875,-0.611653645833333,0.94677734375,1.558430989583333,-46.349609375,-42.6796875,-55.03515625,-47.4609375,-3.669921875,7.57421875,11.244140625
processing_teacher_forced,41,-7.479166666666667,-6.878255208333333,-5.8935546875,-5.0845947265625,-0.6009114583333339,0.8089599609375,1.409871419270834,-44.875,-41.26953125,-47.1484375,-40.6767578125,-3.60546875,6.4716796875,10.0771484375
processing_teacher_forced,42,-6.472330729166667,-6.880533854166667,-5.720947265625,-4.984375,0.408203125,0.736572265625,0.328369140625,-38.833984375,-41.283203125,-45.767578125,-39.875,2.44921875,5.892578125,3.443359375
processing_teacher_forced,43,-5.9970703125,-6.361653645833333,-5.382568359375,-4.381591796875,0.36458333333333304,1.0009765625,0.636393229166667,-35.982421875,-38.169921875,-43.060546875,-35.052734375,2.1875,8.0078125,5.8203125
processing_teacher_forced,44,-7.418619791666667,-5.690104166666667,-6.5341796875,-4.7698974609375,-1.728515625,1.7642822265625,3.4927978515625,-44.51171875,-34.140625,-52.2734375,-38.1591796875,-10.37109375,14.1142578125,24.4853515625
processing_teacher_forced,45,-6.859700520833333,-6.108723958333333,-5.597900390625,-4.4573974609375,-0.7509765625,1.1405029296875,1.8914794921875,-41.158203125,-36.65234375,-44.783203125,-35.6591796875,-4.505859375,9.1240234375,13.6298828125
processing_teacher_forced,46,-6.752604166666667,-6.010416666666667,-5.952392578125,-5.010986328125,-0.7421875,0.94140625,1.68359375,-40.515625,-36.0625,-47.619140625,-40.087890625,-4.453125,7.53125,11.984375
processing_teacher_forced,47,-5.834635416666667,-6.450520833333333,-5.320068359375,-4.85107421875,0.6158854166666661,0.468994140625,-0.14689127604166607,-35.0078125,-38.703125,-42.560546875,-38.80859375,3.6953125,3.751953125,0.056640625
processing_teacher_forced,48,-6.374674479166667,-6.023111979166667,-5.564453125,-4.9759521484375,-0.3515625,0.5885009765625,0.9400634765625,-38.248046875,-36.138671875,-44.515625,-39.8076171875,-2.109375,4.7080078125,6.8173828125
processing_teacher_forced,49,-6.069010416666667,-5.360677083333333,-4.70751953125,-3.858642578125,-0.7083333333333339,0.848876953125,1.557210286458334,-36.4140625,-32.1640625,-37.66015625,-30.869140625,-4.25,6.791015625,11.041015625
processing_teacher_forced,50,-6.642252604166667,-6.591796875,-5.91943359375,-5.5391845703125,-0.05045572916666696,0.3802490234375,0.43070475260416696,-39.853515625,-39.55078125,-47.35546875,-44.3134765625,-0.302734375,3.0419921875,3.3447265625
processing_teacher_forced,51,-6.697916666666667,-6.845052083333333,-6.018798828125,-5.37939453125,0.14713541666666607,0.639404296875,0.4922688802083339,-40.1875,-41.0703125,-48.150390625,-43.03515625,0.8828125,5.115234375,4.232421875
processing_teacher_forced,52,-7.497395833333333,-6.481119791666667,-6.373046875,-4.864501953125,-1.016276041666666,1.508544921875,2.524820963541666,-44.984375,-38.88671875,-50.984375,-38.916015625,-6.09765625,12.068359375,18.166015625
processing_teacher_forced,53,-6.9775390625,-6.692708333333333,-5.536376953125,-4.609375,-0.28483072916666696,0.927001953125,1.211832682291667,-41.865234375,-40.15625,-44.291015625,-36.875,-1.708984375,7.416015625,9.125
processing_teacher_forced,54,-6.009114583333333,-5.908854166666667,-5.650390625,-4.55340576171875,-0.10026041666666607,1.09698486328125,1.197245279947916,-36.0546875,-35.453125,-45.203125,-36.42724609375,-0.6015625,8.77587890625,9.37744140625
processing_teacher_forced,55,-6.104166666666667,-6.293294270833333,-5.5224609375,-4.9259033203125,0.18912760416666607,0.5965576171875,0.4074300130208339,-36.625,-37.759765625,-44.1796875,-39.4072265625,1.134765625,4.7724609375,3.6376953125
processing_teacher_forced,56,-7.979166666666667,-7.274088541666667,-6.47314453125,-5.30438232421875,-0.705078125,1.16876220703125,1.87384033203125,-47.875,-43.64453125,-51.78515625,-42.43505859375,-4.23046875,9.35009765625,13.58056640625
processing_teacher_forced,57,-6.675130208333333,-6.295247395833333,-5.6207275390625,-4.811767578125,-0.3798828125,0.8089599609375,1.1888427734375,-40.05078125,-37.771484375,-44.9658203125,-38.494140625,-2.279296875,6.4716796875,8.7509765625
processing_teacher_forced,58,-6.96875,-6.776041666666667,-6.50439453125,-5.7130126953125,-0.19270833333333304,0.7913818359375,0.984090169270833,-41.8125,-40.65625,-52.03515625,-45.7041015625,-1.15625,6.3310546875,7.4873046875
processing_teacher_forced,59,-6.911458333333333,-7.098307291666667,-6.01025390625,-5.447509765625,0.18684895833333393,0.562744140625,0.3758951822916661,-41.46875,-42.58984375,-48.08203125,-43.580078125,1.12109375,4.501953125,3.380859375
processing_teacher_forced,60,-7.116536458333333,-6.402994791666667,-6.607421875,-5.2930908203125,-0.7135416666666661,1.3143310546875,2.027872721354166,-42.69921875,-38.41796875,-52.859375,-42.3447265625,-4.28125,10.5146484375,14.7958984375
processing_teacher_forced,61,-6.302083333333333,-6.057942708333333,-5.547607421875,-4.78955078125,-0.244140625,0.758056640625,1.002197265625,-37.8125,-36.34765625,-44.380859375,-38.31640625,-1.46484375,6.064453125,7.529296875
processing_teacher_forced,62,-6.466471354166667,-6.243815104166667,-5.970947265625,-4.769287109375,-0.22265625,1.20166015625,1.42431640625,-38.798828125,-37.462890625,-47.767578125,-38.154296875,-1.3359375,9.61328125,10.94921875
processing_teacher_forced,63,-6.924479166666667,-6.998046875,-5.757080078125,-4.78558349609375,0.07356770833333304,0.97149658203125,0.897928873697917,-41.546875,-41.98828125,-46.056640625,-38.28466796875,0.44140625,7.77197265625,7.33056640625
processing_teacher_forced,64,-7.514973958333333,-6.752278645833333,-6.23486328125,-5.26025390625,-0.7626953125,0.974609375,1.7373046875,-45.08984375,-40.513671875,-49.87890625,-42.08203125,-4.576171875,7.796875,12.373046875
processing_teacher_forced,65,-6.472981770833333,-6.268229166666667,-4.904296875,-4.27880859375,-0.20475260416666607,0.62548828125,0.8302408854166661,-38.837890625,-37.609375,-39.234375,-34.23046875,-1.228515625,5.00390625,6.232421875
processing_teacher_forced,66,-6.6875,-6.3720703125,-6.451416015625,-5.59423828125,-0.3154296875,0.857177734375,1.172607421875,-40.125,-38.232421875,-51.611328125,-44.75390625,-1.892578125,6.857421875,8.75
processing_teacher_forced,67,-6.560546875,-6.904947916666667,-5.98388671875,-5.2535400390625,0.34440104166666696,0.7303466796875,0.38594563802083304,-39.36328125,-41.4296875,-47.87109375,-42.0283203125,2.06640625,5.8427734375,3.7763671875
processing_teacher_forced,68,-7.339192708333333,-6.776041666666667,-6.22802734375,-4.9708251953125,-0.5631510416666661,1.2572021484375,1.820353190104166,-44.03515625,-40.65625,-49.82421875,-39.7666015625,-3.37890625,10.0576171875,13.4365234375
processing_teacher_forced,69,-6.4375,-6.152018229166667,-5.431884765625,-4.7767333984375,-0.28548177083333304,0.6551513671875,0.940633138020833,-38.625,-36.912109375,-43.455078125,-38.2138671875,-1.712890625,5.2412109375,6.9541015625
processing_teacher_forced,70,-6.323567708333333,-6.21875,-5.788818359375,-5.132568359375,-0.10481770833333304,0.65625,0.761067708333333,-37.94140625,-37.3125,-46.310546875,-41.060546875,-0.62890625,5.25,5.87890625
processing_teacher_forced,71,-5.8876953125,-6.037109375,-5.3798828125,-4.3135986328125,0.1494140625,1.0662841796875,0.9168701171875,-35.326171875,-36.22265625,-43.0390625,-34.5087890625,0.896484375,8.5302734375,7.6337890625
processing_teacher_forced,72,-7.493489583333333,-6.652018229166667,-6.403564453125,-5.2628173828125,-0.8414713541666661,1.1407470703125,1.982218424479166,-44.9609375,-39.912109375,-51.228515625,-42.1025390625,-5.048828125,9.1259765625,14.1748046875
processing_teacher_forced,73,-6.458984375,-6.08203125,-5.1805419921875,-4.4052734375,-0.376953125,0.7752685546875,1.1522216796875,-38.75390625,-36.4921875,-41.4443359375,-35.2421875,-2.26171875,6.2021484375,8.4638671875
processing_teacher_forced,74,-6.3251953125,-5.702799479166667,-6.1611328125,-4.6473388671875,-0.622395833333333,1.5137939453125,2.136189778645833,-37.951171875,-34.216796875,-49.2890625,-37.1787109375,-3.734375,12.1103515625,15.8447265625
processing_teacher_forced,75,-6.321940104166667,-6.568684895833333,-5.57177734375,-4.9693603515625,0.24674479166666607,0.6024169921875,0.3556722005208339,-37.931640625,-39.412109375,-44.57421875,-39.7548828125,1.48046875,4.8193359375,3.3388671875
processing_teacher_forced,76,-7.57421875,-6.533528645833333,-5.9930419921875,-4.61639404296875,-1.040690104166667,1.37664794921875,2.417338053385417,-45.4453125,-39.201171875,-47.9443359375,-36.93115234375,-6.244140625,11.01318359375,17.25732421875
processing_teacher_forced,77,-7.0400390625,-6.809244791666667,-5.7091064453125,-5.16455078125,-0.23079427083333304,0.5445556640625,0.775349934895833,-42.240234375,-40.85546875,-45.6728515625,-41.31640625,-1.384765625,4.3564453125,5.7412109375
processing_teacher_forced,78,-6.7587890625,-6.748046875,-6.440185546875,-5.5643310546875,-0.0107421875,0.8758544921875,0.8865966796875,-40.552734375,-40.48828125,-51.521484375,-44.5146484375,-0.064453125,7.0068359375,7.0712890625
processing_teacher_forced,79,-7.49609375,-7.587239583333333,-6.635498046875,-5.5611572265625,0.09114583333333304,1.0743408203125,0.983194986979167,-44.9765625,-45.5234375,-53.083984375,-44.4892578125,0.546875,8.5947265625,8.0478515625
processing_teacher_forced,80,-7.724934895833333,-7.11328125,-6.87939453125,-5.9326171875,-0.611653645833333,0.94677734375,1.558430989583333,-46.349609375,-42.6796875,-55.03515625,-47.4609375,-3.669921875,7.57421875,11.244140625
processing_teacher_forced,81,-7.479166666666667,-6.878255208333333,-5.8935546875,-5.0845947265625,-0.6009114583333339,0.8089599609375,1.409871419270834,-44.875,-41.26953125,-47.1484375,-40.6767578125,-3.60546875,6.4716796875,10.0771484375
processing_teacher_forced,82,-6.472330729166667,-6.880533854166667,-5.720947265625,-4.984375,0.408203125,0.736572265625,0.328369140625,-38.833984375,-41.283203125,-45.767578125,-39.875,2.44921875,5.892578125,3.443359375
processing_teacher_forced,83,-6.3212890625,-6.681640625,-5.71240234375,-4.73394775390625,0.3603515625,0.97845458984375,0.61810302734375,-37.927734375,-40.08984375,-45.69921875,-37.87158203125,2.162109375,7.82763671875,5.66552734375
processing_teacher_forced,84,-7.418619791666667,-5.690104166666667,-6.5341796875,-4.7698974609375,-1.728515625,1.7642822265625,3.4927978515625,-44.51171875,-34.140625,-52.2734375,-38.1591796875,-10.37109375,14.1142578125,24.4853515625
processing_teacher_forced,85,-6.859700520833333,-6.108723958333333,-5.597900390625,-4.4573974609375,-0.7509765625,1.1405029296875,1.8914794921875,-41.158203125,-36.65234375,-44.783203125,-35.6591796875,-4.505859375,9.1240234375,13.6298828125
processing_teacher_forced,86,-6.752604166666667,-6.010416666666667,-5.952392578125,-5.010986328125,-0.7421875,0.94140625,1.68359375,-40.515625,-36.0625,-47.619140625,-40.087890625,-4.453125,7.53125,11.984375
processing_teacher_forced,87,-5.834635416666667,-6.450520833333333,-5.320068359375,-4.85107421875,0.6158854166666661,0.468994140625,-0.14689127604166607,-35.0078125,-38.703125,-42.560546875,-38.80859375,3.6953125,3.751953125,0.056640625
processing_teacher_forced,88,-6.247721354166667,-6.052734375,-5.49609375,-4.871337890625,-0.19498697916666696,0.624755859375,0.819742838541667,-37.486328125,-36.31640625,-43.96875,-38.970703125,-1.169921875,4.998046875,6.16796875
processing_teacher_forced,89,-6.069010416666667,-5.360677083333333,-4.70751953125,-3.858642578125,-0.7083333333333339,0.848876953125,1.557210286458334,-36.4140625,-32.1640625,-37.66015625,-30.869140625,-4.25,6.791015625,11.041015625
processing_teacher_forced,90,-6.642252604166667,-6.591796875,-5.91943359375,-5.5391845703125,-0.05045572916666696,0.3802490234375,0.43070475260416696,-39.853515625,-39.55078125,-47.35546875,-44.3134765625,-0.302734375,3.0419921875,3.3447265625
processing_teacher_forced,91,-6.697916666666667,-6.845052083333333,-6.018798828125,-5.37939453125,0.14713541666666607,0.639404296875,0.4922688802083339,-40.1875,-41.0703125,-48.150390625,-43.03515625,0.8828125,5.115234375,4.232421875
processing_teacher_forced,92,-7.497395833333333,-6.481119791666667,-6.373046875,-4.864501953125,-1.016276041666666,1.508544921875,2.524820963541666,-44.984375,-38.88671875,-50.984375,-38.916015625,-6.09765625,12.068359375,18.166015625
processing_teacher_forced,93,-6.9775390625,-6.692708333333333,-5.536376953125,-4.609375,-0.28483072916666696,0.927001953125,1.211832682291667,-41.865234375,-40.15625,-44.291015625,-36.875,-1.708984375,7.416015625,9.125
processing_teacher_forced,94,-6.009114583333333,-5.908854166666667,-5.650390625,-4.55340576171875,-0.10026041666666607,1.09698486328125,1.197245279947916,-36.0546875,-35.453125,-45.203125,-36.42724609375,-0.6015625,8.77587890625,9.37744140625
processing_teacher_forced,95,-6.104166666666667,-6.293294270833333,-5.5224609375,-4.9259033203125,0.18912760416666607,0.5965576171875,0.4074300130208339,-36.625,-37.759765625,-44.1796875,-39.4072265625,1.134765625,4.7724609375,3.6376953125
processing_teacher_forced,96,-7.979166666666667,-7.274088541666667,-6.47314453125,-5.30438232421875,-0.705078125,1.16876220703125,1.87384033203125,-47.875,-43.64453125,-51.78515625,-42.43505859375,-4.23046875,9.35009765625,13.58056640625
processing_teacher_forced,97,-6.675130208333333,-6.295247395833333,-5.6207275390625,-4.811767578125,-0.3798828125,0.8089599609375,1.1888427734375,-40.05078125,-37.771484375,-44.9658203125,-38.494140625,-2.279296875,6.4716796875,8.7509765625
processing_teacher_forced,98,-6.718424479166667,-6.546875,-6.218505859375,-5.3170166015625,-0.17154947916666696,0.9014892578125,1.073038736979167,-40.310546875,-39.28125,-49.748046875,-42.5361328125,-1.029296875,7.2119140625,8.2412109375
processing_teacher_forced,99,-6.911458333333333,-7.098307291666667,-6.01025390625,-5.447509765625,0.18684895833333393,0.562744140625,0.3758951822916661,-41.46875,-42.58984375,-48.08203125,-43.580078125,1.12109375,4.501953125,3.380859375
processing_teacher_forced,100,-7.186848958333333,-6.323567708333333,-6.609375,-5.1832275390625,-0.86328125,1.4261474609375,2.2894287109375,-43.12109375,-37.94140625,-52.875,-41.4658203125,-5.1796875,11.4091796875,16.5888671875
processing_teacher_forced,101,-6.302083333333333,-6.057942708333333,-5.547607421875,-4.78955078125,-0.244140625,0.758056640625,1.002197265625,-37.8125,-36.34765625,-44.380859375,-38.31640625,-1.46484375,6.064453125,7.529296875
processing_teacher_forced,102,-6.466471354166667,-6.243815104166667,-5.970947265625,-4.769287109375,-0.22265625,1.20166015625,1.42431640625,-38.798828125,-37.462890625,-47.767578125,-38.154296875,-1.3359375,9.61328125,10.94921875
processing_teacher_forced,103,-6.5009765625,-6.547526041666667,-5.49951171875,-4.29815673828125,0.04654947916666696,1.20135498046875,1.154805501302083,-39.005859375,-39.28515625,-43.99609375,-34.38525390625,0.279296875,9.61083984375,9.33154296875
processing_teacher_forced,104,-7.392903645833333,-7.013997395833333,-6.220703125,-5.26556396484375,-0.37890625,0.95513916015625,1.33404541015625,-44.357421875,-42.083984375,-49.765625,-42.12451171875,-2.2734375,7.64111328125,9.91455078125
processing_teacher_forced,105,-6.472981770833333,-6.268229166666667,-4.904296875,-4.27880859375,-0.20475260416666607,0.62548828125,0.8302408854166661,-38.837890625,-37.609375,-39.234375,-34.23046875,-1.228515625,5.00390625,6.232421875
processing_teacher_forced,106,-6.561197916666667,-6.261067708333333,-6.067626953125,-4.9752197265625,-0.3001302083333339,1.0924072265625,1.392537434895834,-39.3671875,-37.56640625,-48.541015625,-39.8017578125,-1.80078125,8.7392578125,10.5400390625
processing_teacher_forced,107,-6.0,-6.613932291666667,-5.5986328125,-4.8211669921875,0.613932291666667,0.7774658203125,0.16353352864583304,-36.0,-39.68359375,-44.7890625,-38.5693359375,3.68359375,6.2197265625,2.5361328125
processing_teacher_forced,108,-7.339192708333333,-6.776041666666667,-6.22802734375,-4.9708251953125,-0.5631510416666661,1.2572021484375,1.820353190104166,-44.03515625,-40.65625,-49.82421875,-39.7666015625,-3.37890625,10.0576171875,13.4365234375
processing_teacher_forced,109,-6.4375,-6.152018229166667,-5.431884765625,-4.7767333984375,-0.28548177083333304,0.6551513671875,0.940633138020833,-38.625,-36.912109375,-43.455078125,-38.2138671875,-1.712890625,5.2412109375,6.9541015625
processing_teacher_forced,110,-6.323567708333333,-6.21875,-5.788818359375,-5.132568359375,-0.10481770833333304,0.65625,0.761067708333333,-37.94140625,-37.3125,-46.310546875,-41.060546875,-0.62890625,5.25,5.87890625
processing_teacher_forced,111,-5.8876953125,-6.037109375,-5.3798828125,-4.3135986328125,0.1494140625,1.0662841796875,0.9168701171875,-35.326171875,-36.22265625,-43.0390625,-34.5087890625,0.896484375,8.5302734375,7.6337890625
processing_teacher_forced,112,-7.493489583333333,-6.652018229166667,-6.403564453125,-5.2628173828125,-0.8414713541666661,1.1407470703125,1.982218424479166,-44.9609375,-39.912109375,-51.228515625,-42.1025390625,-5.048828125,9.1259765625,14.1748046875
processing_teacher_forced,113,-6.14453125,-6.012369791666667,-5.087158203125,-4.41015625,-0.13216145833333304,0.677001953125,0.809163411458333,-36.8671875,-36.07421875,-40.697265625,-35.28125,-0.79296875,5.416015625,6.208984375
