dataset_id,dataset_label,analysis_id,analysis_group,measure,direction,question,reference_condition,target_condition,observed_reference,observed_target,observed_target_minus_reference,emmean_reference,emmean_target,emmean_reference_ci_low,emmean_reference_ci_high,emmean_target_ci_low,emmean_target_ci_high,fixed_effect_estimate,fixed_effect_ci_low,fixed_effect_ci_high,fixed_effect_statistic,fixed_effect_p,model_error
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.9543269230769229,0.9995192307692308,0.045192307692307865,0.9999990218782714,0.9999999999999998,0.9999990211222692,0.9999990226336897,0.9999999999999998,0.9999999999999998,22.34234016070299,22.341567304192044,22.343113017213934,56660.17096975417,0,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.9456730769230769,0.9480769230769232,0.0024038461538462563,0.9998492122998104,0.9998719231256382,0.9996838825421962,0.9999280806437385,0.9997249401161598,0.9999403679050876,0.16326493791610294,-0.3382877437820758,0.6648176196142818,0.6380055574028278,0.5234700624711106,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.9456730769230769,0.9701923076923077,0.024519230769230793,0.9998844257506941,0.9999921969991264,0.99974199748405,0.999948231680532,0.9999724297054952,0.9999977916101085,2.6955125653631957,1.8821344448676554,3.508890685858736,6.495266364883733,8.288662668167541e-11,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.9480769230769232,0.9701923076923077,0.022115384615384537,0.9998333035339009,0.9999792035402394,0.9996409762331581,0.9999226100032695,0.9999370659216353,0.9999931280389364,2.08153773564745,1.38489594677556,2.77817952451934,5.856293807663477,4.7331057794928624e-9,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.054326923076923134,0.04567307692307695,-0.008653846153846186,2.967217015581041e-4,1.7678352797592182e-4,1.4832017786274058e-4,5.935179990402876e-4,8.203822890980903e-5,3.8090773794889333e-4,-0.5179886559930298,-0.9950163066016902,-0.04096100538436942,-2.1282605082771573,0.033315490473907604,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.05192307692307693,0.04567307692307695,-0.006249999999999985,3.0178205843704926e-4,2.0857324025461266e-4,1.4983655381588013e-4,6.07718048240775e-4,9.820564325786588e-5,4.4292160151436006e-4,-0.36950807689542303,-0.8401721290816648,0.10115597529081882,-1.5387249554064326,0.12387145726563209,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.029807692307692354,0.04567307692307695,0.015865384615384594,2.677377422890307e-5,1.3268396525994327e-4,9.12583909221593e-6,7.854735498295201e-5,5.9334859176706544e-5,2.966795341497918e-4,1.6006531833058866,0.9213280511372764,2.2799783154744966,4.618145925212524,3.871839466211269e-6,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.9456730769230769,0.9995192307692308,0.05384615384615388,0.9999987894386052,0.9999999999999998,0.9999987858906247,0.9999987929762174,0.9999999999999998,0.9999999999999998,24.640020257992283,24.63378612860018,24.64625438738439,7746.639385630057,0,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.9480769230769232,0.9995192307692308,0.05144230769230762,0.9999990152315869,0.9999999999999998,0.9999968573255826,0.9999996914197076,0.9999999981176341,0.9999999999999998,18.640445548153295,6.317505523369979,30.96338557293661,2.9647634295617578,0.003029157722470104,NA
gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9701923076923077,0.9995192307692308,0.029326923076923084,0.9999962475754425,0.9999999999999998,0.9999962406618428,0.9999962544763277,0.9999999999999998,0.9999999999999998,52.071941457275585,52.070100628781404,52.07378228576977,55441.95463280415,0,NA
gpt2_strict_core,GPT-2 strict-control CORE,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.9778846153846154,1,0.022115384615384648,0.9778846184077649,0.9999999998378626,0.9705990912372072,0.9833956810406006,2.2204460492503126e-16,0.9999999999999998,18.75345824666966,-3356.2533855352335,3393.760302028573,0.010890675026857343,0.9913106703086239,NA
gpt2_strict_core,GPT-2 strict-control CORE,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.985576923076923,0.9966346153846153,0.011057692307692268,0.9999903063309185,0.9999999776964231,0.9999902884858237,0.9999903241432228,0.9999999776380246,0.9999999777546692,6.074490888650991,6.072633039203171,6.076348738098811,6408.368223886184,0,NA
gpt2_strict_core,GPT-2 strict-control CORE,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.985576923076923,0.9937500000000001,0.008173076923077116,0.9999706576532004,0.9999986785101207,0.9992737299955968,0.9999988153200826,0.9999652424545261,0.9999999497582667,3.100299980656712,1.9164853958873738,4.28411456542605,5.132962865583683,2.852161968040892e-7,NA
gpt2_strict_core,GPT-2 strict-control CORE,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.9966346153846153,0.9937500000000001,-0.0028846153846151523,0.9999993709124605,0.9999921829584235,0.9999851750048625,0.9999999733055054,0.9999326588560168,0.9999990926360872,-2.5197982153874356,-4.660249963157194,-0.379346467617677,-2.3073230945820487,0.021036814980548015,NA
gpt2_strict_core,GPT-2 strict-control CORE,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.014423076923076905,0.02211538461538466,0.007692307692307757,2.392922471467697e-5,8.46827349093907e-5,6.842943244416692e-6,8.367501331788103e-5,3.0432304473243743e-5,2.356204118663399e-4,1.2638719962020586,0.4825583938248197,2.0451855985792973,3.1704856872935223,0.0015218432987853735,NA
gpt2_strict_core,GPT-2 strict-control CORE,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.0033653846153845882,0.02211538461538466,0.018750000000000072,1.2710228658177942e-9,5.815650790069675e-6,1.5179542454219133e-10,1.0642607423591853e-8,1.1643775159439705e-6,2.9046563717406335e-5,8.428491806373742,7.5621861577651135,9.29479745498237,19.06895148498161,4.573839224642045e-81,NA
gpt2_strict_core,GPT-2 strict-control CORE,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.006249999999999936,0.02211538461538466,0.015865384615384726,2.120606941575614e-8,1.2804292712292711e-5,1.7759896372604333e-9,2.532094078915411e-7,2.9497928498726298e-6,5.557831444951273e-5,6.403261111100933,4.920698240223087,7.885823981978779,8.465179728892464,2.5575798396346827e-17,NA
gpt2_strict_core,GPT-2 strict-control CORE,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.985576923076923,1,0.014423076923076983,0.9855769222352654,0.9999999998390737,0.9794380033276144,0.9899019231076367,1.9671328451600945e-11,0.9999999999999998,18.32567740069052,-28.87507930643964,65.52643410782068,0.7609553363839878,0.4466837448511201,NA
gpt2_strict_core,GPT-2 strict-control CORE,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.9966346153846153,1,0.0033653846153847145,0.996634617404315,0.999999999941512,0.9929464191632227,0.9983974316034403,2.2204460492503126e-16,0.9999999999999998,17.87135707777269,-78.69077369855945,114.43348785410483,0.3627427848337704,0.7167970357623343,NA
gpt2_strict_core,GPT-2 strict-control CORE,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9937500000000001,1,0.006249999999999867,0.9937499990991184,0.9999999999413165,0.9892567552206036,0.9963708872565067,2.2204460492503126e-16,0.9999999999999998,18.489957993643998,-109.73332441445908,146.71324040174707,0.2826292625067796,0.7774610462724276,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.9543269230769229,0.9995192307692308,0.045192307692307865,0.9999990218782714,0.9999999999999998,0.9999990211222692,0.9999990226336897,0.9999999999999998,0.9999999999999998,22.34234016070299,22.341567304192044,22.343113017213934,56660.17096975417,0,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.9456730769230769,0.9480769230769232,0.0024038461538462563,0.9998492122998104,0.9998719231256382,0.9996838825421962,0.9999280806437385,0.9997249401161598,0.9999403679050876,0.16326493791610294,-0.3382877437820758,0.6648176196142818,0.6380055574028278,0.5234700624711106,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.9456730769230769,0.9701923076923077,0.024519230769230793,0.9998844257506941,0.9999921969991264,0.99974199748405,0.999948231680532,0.9999724297054952,0.9999977916101085,2.6955125653631957,1.8821344448676554,3.508890685858736,6.495266364883733,8.288662668167541e-11,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.9480769230769232,0.9701923076923077,0.022115384615384537,0.9998333035339009,0.9999792035402394,0.9996409762331581,0.9999226100032695,0.9999370659216353,0.9999931280389364,2.08153773564745,1.38489594677556,2.77817952451934,5.856293807663477,4.7331057794928624e-9,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.054326923076923134,0.04567307692307695,-0.008653846153846186,2.967217015581041e-4,1.7678352797592182e-4,1.4832017786274058e-4,5.935179990402876e-4,8.203822890980903e-5,3.8090773794889333e-4,-0.5179886559930298,-0.9950163066016902,-0.04096100538436942,-2.1282605082771573,0.033315490473907604,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.05192307692307693,0.04567307692307695,-0.006249999999999985,3.0178205843704926e-4,2.0857324025461266e-4,1.4983655381588013e-4,6.07718048240775e-4,9.820564325786588e-5,4.4292160151436006e-4,-0.36950807689542303,-0.8401721290816648,0.10115597529081882,-1.5387249554064326,0.12387145726563209,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.029807692307692354,0.04567307692307695,0.015865384615384594,2.677377422890307e-5,1.3268396525994327e-4,9.12583909221593e-6,7.854735498295201e-5,5.9334859176706544e-5,2.966795341497918e-4,1.6006531833058866,0.9213280511372764,2.2799783154744966,4.618145925212524,3.871839466211269e-6,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.9456730769230769,0.9995192307692308,0.05384615384615388,0.9999987894386052,0.9999999999999998,0.9999987858906247,0.9999987929762174,0.9999999999999998,0.9999999999999998,24.640020257992283,24.63378612860018,24.64625438738439,7746.639385630057,0,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.9480769230769232,0.9995192307692308,0.05144230769230762,0.9999990152315869,0.9999999999999998,0.9999968573255826,0.9999996914197076,0.9999999981176341,0.9999999999999998,18.640445548153295,6.317505523369979,30.96338557293661,2.9647634295617578,0.003029157722470104,NA
gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9701923076923077,0.9995192307692308,0.029326923076923084,0.9999962475754425,0.9999999999999998,0.9999962406618428,0.9999962544763277,0.9999999999999998,0.9999999999999998,52.071941457275585,52.070100628781404,52.07378228576977,55441.95463280415,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.7336538461538462,1,0.2663461538461538,0.7336538294395564,0.9999999986902318,0.7142313604338804,0.7522142010033821,7.709209147648867e-4,0.9999999999999998,19.44017520899418,-8.180306369245208,47.06065678723357,1.3794851170442821,0.16774523185527465,NA
llama_overlap_core,LLaMA lexical-overlap CORE,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.9653846153846155,0.96875,0.0033653846153844924,0.9999519447770215,0.9999691816349487,0.9998735432571042,0.9999817392719169,0.9999117128563716,0.9999892426455951,0.44425728568816414,-0.260020228872884,1.1485348002492124,1.2363425806104544,0.21633124973849993,NA
llama_overlap_core,LLaMA lexical-overlap CORE,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.9653846153846155,0.9725961538461538,0.007211538461538325,0.9999042536421769,0.9999577027582448,0.9997686544298785,0.9999603768669241,0.9998815003754606,0.9999849031674799,0.8170341645480673,0.15032282346260217,1.4837455056335325,2.4018753514014506,0.0163112654121241,NA
llama_overlap_core,LLaMA lexical-overlap CORE,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.96875,0.9725961538461538,0.0038461538461538325,0.9999497164936804,0.9999706134435281,0.9998652624830544,0.9999812353885624,0.9999124826649479,0.9999901329678824,0.5371607080372505,-0.19022867295275803,1.264550089027259,1.4473893476835173,0.14778790751307566,NA
llama_overlap_core,LLaMA lexical-overlap CORE,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.03461538461538449,0.26634615384615373,0.23173076923076924,1.456824996386702e-10,3.359747772014586e-5,1.4561363604477297e-10,1.4575139579953502e-10,3.357498043446276e-5,3.361999007987635e-5,12.34856555846689,12.348091144195944,12.349039972737835,51016.05334744313,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.03125,0.26634615384615373,0.23509615384615373,3.0336879026344523e-11,1.770578855818571e-5,1.5765477729398698e-11,5.837604447155367e-11,9.550759992038328e-6,3.282385546007508e-5,13.277055785183745,13.113249266368376,13.440862303999113,158.86151142141193,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.027403846153846143,0.26634615384615373,0.2389423076923076,2.709803870146628e-11,1.976455210052762e-5,2.706561628245572e-11,2.7130499959912215e-11,1.9731185456798903e-5,1.979797516817846e-5,13.499959005306241,13.49876637362951,13.501151636982973,22185.75437781306,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.9653846153846155,1,0.03461538461538449,0.9653846087301461,0.9999999998360938,0.9565397349027394,0.9724811928737805,2.2204460492503126e-16,0.9999999999999998,19.203498442719535,-37.97634052279798,76.38333740823705,0.6582418909503944,0.5103827106986829,NA
llama_overlap_core,LLaMA lexical-overlap CORE,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.96875,1,0.03125,0.9687499991730352,0.9999999998365479,0.9603367709501133,0.975424311037473,2.1947190272220923e-12,0.9999999999999998,19.100513500339922,-30.27859789570965,68.4796248963895,0.7581407904776978,0.44836670260598477,NA
llama_overlap_core,LLaMA lexical-overlap CORE,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9725961538461538,1,0.027403846153846168,0.9725961534559887,0.9999999998370863,0.964629000518591,0.9788081668813288,2.2204460492503126e-16,0.9999999999999998,18.968514805059925,-283.60099303891764,321.53802264903743,0.12287294289186335,0.9022077116855534,NA
llama_strict_core,LLaMA lexically controlled CORE,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.8903846153846153,0.9990384615384615,0.10865384615384621,0.999996252016445,0.9999999999999063,0.9999962446287506,0.9999962593896061,0.9999999999999061,0.9999999999999998,17.504471018352856,17.50240836291694,17.506533673788773,16632.99267875926,0,NA
llama_strict_core,LLaMA lexically controlled CORE,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.9653846153846155,0.96875,0.0033653846153844924,0.9999519447770215,0.9999691816349487,0.9998735432571042,0.9999817392719169,0.9999117128563716,0.9999892426455951,0.44425728568816414,-0.260020228872884,1.1485348002492124,1.2363425806104544,0.21633124973849993,NA
llama_strict_core,LLaMA lexically controlled CORE,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.9653846153846155,0.9725961538461538,0.007211538461538325,0.9999042536421769,0.9999577027582448,0.9997686544298785,0.9999603768669241,0.9998815003754606,0.9999849031674799,0.8170341645480673,0.15032282346260217,1.4837455056335325,2.4018753514014506,0.0163112654121241,NA
llama_strict_core,LLaMA lexically controlled CORE,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.96875,0.9725961538461538,0.0038461538461538325,0.9999497164936804,0.9999706134435281,0.9998652624830544,0.9999812353885624,0.9999124826649479,0.9999901329678824,0.5371607080372505,-0.19022867295275803,1.264550089027259,1.4473893476835173,0.14778790751307566,NA
llama_strict_core,LLaMA lexically controlled CORE,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.03461538461538449,0.10961538461538456,0.07500000000000007,6.729716775425996e-9,2.9764114443392326e-5,1.6186726324543939e-9,2.7979151706472734e-8,1.3262576115916107e-5,6.679579533184986e-5,8.394555432482807,7.549018544813255,9.24009232015236,19.45867359996413,2.4607116412747926e-84,NA
llama_strict_core,LLaMA lexically controlled CORE,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.03125,0.10961538461538456,0.07836538461538456,2.570790720433838e-9,2.1989925196184512e-5,3.4166177201390594e-10,1.9343588816489368e-8,9.06164104601679e-6,5.3362066388781376e-5,9.054148144513583,7.666003216046432,10.442293072980734,12.783826753257282,2.0188639444411904e-37,NA
llama_strict_core,LLaMA lexically controlled CORE,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.027403846153846143,0.10961538461538456,0.08221153846153842,5.904673602279813e-10,1.3971080315952814e-5,1.2148651257249546e-10,2.8698799190184783e-9,5.748603848152753e-6,3.3954120814243565e-5,10.071599670660193,9.122786260408803,11.020413080911583,20.804904745148256,3.907356180928e-96,NA
llama_strict_core,LLaMA lexically controlled CORE,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.9653846153846155,0.9990384615384615,0.033653846153846034,0.9653846171673928,0.9990384611008074,0.9566089808793997,0.9724365604086048,0.9961642821525627,0.9997594811356286,3.6177851203562628,2.211544812843689,5.024025427868836,5.042330604394071,4.59895823750182e-7,NA
llama_strict_core,LLaMA lexically controlled CORE,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.96875,0.9990384615384615,0.030288461538461542,0.9687499993225421,0.9990384614877696,0.9603422183827943,0.9754208825098518,0.9961662691412899,0.999759356220779,3.51202675622175,2.1042845771475243,4.919768935295976,4.8897064087846145,1.0098648178113282e-6,NA
llama_strict_core,LLaMA lexically controlled CORE,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9725961538461538,0.9990384615384615,0.02644230769230771,0.9725961534088491,0.9990384615048674,0.9646358961554439,0.9788039738967896,0.99616323021514,0.9997595475195591,3.376728403201948,1.9652071746318898,4.788249631772006,4.688747092067399,2.7488286090467577e-6,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.8908653846153847,1,0.10913461538461533,0.8908653753236454,0.9999999995349023,0.8767262587648376,0.9035611654471485,2.2204460492503126e-16,0.9999999999999998,19.389162378015378,-37.06221129948874,75.8405360555195,0.6731822004617215,0.5008313836663004,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.9240384615384613,0.9048076923076924,-0.01923076923076883,0.9997049849148137,0.9993832984803607,0.9994234061182612,0.9998490758745865,0.9988970931517973,0.9996552390847984,-0.7376804880316395,-1.1259121940115953,-0.3494487820516839,-3.724134753472689,1.9598622774640107e-4,NA
