item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
11,prompt_filler,filler,an attorney carries an aunt .,an aunt is carried by an attorney .,The signal flickered across the screen .,the signal flickered across the screen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a carrying event involving an attorney and an aunt.
The one who did it was an attorney.
The one it happened to was an aunt.

Bridget asked, ""What happened?""
Mary answered, ""The"," signal flickered across the screen.""

The one who did it was an attorney.
The one it happened to was an aunt"
12,prompt_no_prime,no_prime,the lawyer taught the leader .,the leader was taught by the lawyer .,The lawyer did it .,the lawyer did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a taughting event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer did it.""
Bridget asked, ""Why did the lawyer do it?""
Mary answered, ""The lawyer was"
12,prompt_filler,filler,the lawyer taught the leader .,the leader was taught by the lawyer .,The lawyer was taught .,the lawyer was taught .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tourist wandered through the plaza.""

There was a taughting event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was taught.""

The tourist wandered through the plaza.
The lawyer taught the leader.
The tourist wandered through the plaza.
"
13,prompt_no_prime,no_prime,a writer bothers an actor .,an actor is bothered by a writer .,The writer was angry with the actor and wrote a scathing review of him .,the writer was angry with the actor and wrote a scathing review of him .,copular_adjectival,be_adjectival_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a bothering event involving a writer and an actor.
The one who did it was a writer.
The one it happened to was an actor.

Bridget asked, ""What happened?""
Mary answered, ""The"," writer was angry with the actor and wrote a scathing review of him. The actor was devastated and quit the project.""

"
13,prompt_filler,filler,a writer bothers an actor .,an actor is bothered by a writer .,The writer was angry with the actor .,the writer was angry with the actor .,copular_adjectival,be_adjectival_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a bothering event involving a writer and an actor.
The one who did it was a writer.
The one it happened to was an actor.

Bridget asked, ""What happened?""
Mary answered, ""The"," writer was angry with the actor.""

The writer was a man.
The actor was a woman.

Bridget asked,"
14,prompt_filler,filler,a chief judges a child .,a child is judged by a chief .,The chief was judged .,the chief was judged .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a judging event involving a chief and a child.
The one who did it was a chief.
The one it happened to was a child.

Bridget asked, ""What happened?""
Mary answered, ""The"," chief was judged.""

Bridget asked, ""What happened?""
Mary answered, ""The child was judged.""

Brid"
15,prompt_no_prime,no_prime,a friend raises a girl .,a girl is raised by a friend .,The one who did it was a friend .,the one who did it was a friend .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raising event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a friend.""
Bridget asked, ""What happened to the girl?""
Mary answered, """
15,prompt_filler,filler,a friend raises a girl .,a girl is raised by a friend .,The jacket was taken .,the jacket was taken .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a raising event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," jacket was taken.""

In the first scenario, Mary's answer is correct. In the jacket's original location, it was"
16,prompt_active,active,an actress forgives an adult .,an adult is forgiven by an actress .,The actress forgave the adult .,the actress forgave the adult .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a caughting event involving the hero and the husband.
The one who did it was the hero.
The one it happened to was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The hero caught the husband.""

There was a forgiving event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress forgave the adult.""

There was a forgiving event involving a teacher and a child.
The one who did it was"
16,prompt_passive,passive,an actress forgives an adult .,an adult is forgiven by an actress .,The adult forgave the actress .,the adult forgave the actress .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a caughting event involving the hero and the husband.
The one who did it was the hero.
The one it happened to was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The husband was caught by the hero.""

There was a forgiving event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult forgave the actress.""

There was a forgiving event involving a teacher and a child.
The one who did it was"
16,prompt_no_prime,no_prime,an actress forgives an adult .,an adult is forgiven by an actress .,The actress was in a movie and she was in a car accident .,the actress was in a movie and she was in a car accident .,copular_prepositional,be_prepositional_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The", actress was in a movie and she was in a car accident. She was in a car with an adult. The adult
16,prompt_filler,filler,an actress forgives an adult .,an adult is forgiven by an actress .,The actress forgave the adult .,the actress forgave the adult .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a forgiving event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress forgave the adult.""

There was a forgiving event involving a man and a woman.
The one who did it was"
17,prompt_filler,filler,a secretary catches a sheriff .,a sheriff is caught by a secretary .,The sheriff was caught .,the sheriff was caught .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a catching event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was caught.""

The witness was a detective.
The one who did it was a detective.
The one it happened to"
18,prompt_filler,filler,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The package arrived before noon .,the package arrived before noon .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a kissing event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," package arrived before noon.""

The lady was a lawyer.
The lawyer was a lady.

Bridget asked, ""What"
19,prompt_active,active,a lady forgets a lawyer .,a lawyer is forgotten by a lady .,The lady forgot the lawyer .,the lady forgot the lawyer .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving the buddy and the candidate.
The one who did it was the buddy.
The one it happened to was the candidate.

Bridget asked, ""What happened?""
Mary answered, ""The buddy followed the candidate.""

There was a forgetting event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady forgot the lawyer.""

There was a following event involving a man and a woman.
The one who did it was the"
19,prompt_no_prime,no_prime,a lady forgets a lawyer .,a lawyer is forgotten by a lady .,The lady forgot to give the lawyer the papers .,the lady forgot to give the lawyer the papers .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgetting event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady forgot to give the lawyer the papers.""

Bridget asked, ""Why did the lady forget?""
Mary answered,"
19,prompt_filler,filler,a lady forgets a lawyer .,a lawyer is forgotten by a lady .,The lady forgot the lawyer .,the lady forgot the lawyer .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sculpture stood in the hallway.""

There was a forgetting event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady forgot the lawyer.""

There was a forgetting event involving a man and a doctor.
The one who did it was a"
21,prompt_no_prime,no_prime,the girl comforted the guest .,the guest was comforted by the girl .,The girl did it .,the girl did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a comforteding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl did it. The girl was the one who did it.""

Bridget asked, ""Who was the girl?""
"
22,prompt_filler,filler,the soldier destroyed the son .,the son was destroyed by the soldier .,The soldier was killed .,the soldier was killed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The violin echoed in the theater.""

There was a destroyeding event involving the soldier and the son.
The one who did it was the soldier.
The one it happened to was the son.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier was killed.""

The violin was not involved in the event.
The event was not in the theater.
The event was"
23,prompt_no_prime,no_prime,the actor carried the actress .,the actress was carried by the actor .,The actor was involved in a carrieding event with the actress .,the actor was involved in a carrieding event with the actress .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a carrieding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," actor was involved in a carrieding event with the actress.""

Bridget asked, ""What was the carrieding event"
23,prompt_filler,filler,the actor carried the actress .,the actress was carried by the actor .,The pillow rested on the sofa .,the pillow rested on the sofa .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pillow rested on the sofa.""

There was a carrieding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," pillow rested on the sofa.""

The pillow rested on the sofa.
The one who did it was the actor.
The one"
25,prompt_no_prime,no_prime,a cousin helps a daughter .,a daughter is helped by a cousin .,The one who did it was a cousin .,the one who did it was a cousin .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a helping event involving a cousin and a daughter.
The one who did it was a cousin.
The one it happened to was a daughter.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a cousin.""
Bridget asked, ""What happened to the one who did it?""
Mary"
27,prompt_no_prime,no_prime,the soldier described the son .,the son was described by the soldier .,The soldier was the one who did it .,the soldier was the one who did it .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a describeding event involving the soldier and the son.
The one who did it was the soldier.
The one it happened to was the son.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier was the one who did it. The son was the one who was hurt.""

Bridget asked, ""What"
27,prompt_filler,filler,the soldier described the son .,the son was described by the soldier .,The window rattled during the storm .,the window rattled during the storm .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a describeding event involving the soldier and the son.
The one who did it was the soldier.
The one it happened to was the son.

Bridget asked, ""What happened?""
Mary answered, ""The"," window rattled during the storm.""

The window rattled during the storm.
The soldier did it.
The son was hit"
28,prompt_filler,filler,the brother killed the buddy .,the buddy was killed by the brother .,The singer smiled after rehearsal .,the singer smiled after rehearsal .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a killeding event involving the brother and the buddy.
The one who did it was the brother.
The one it happened to was the buddy.

Bridget asked, ""What happened?""
Mary answered, ""The"," singer smiled after rehearsal.""

The brother and the buddy were at the same event.
The brother was the one who did it"
29,prompt_active,active,a woman surprises a worker .,a worker is surprised by a woman .,The woman worked .,the woman worked .,active_intransitive,finite_verb_no_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a taughting event involving the colonel and the cop.
The one who did it was the colonel.
The one it happened to was the cop.

Bridget asked, ""What happened?""
Mary answered, ""The colonel taught the cop.""

There was a surprising event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," woman worked.""

There was a surprising event involving a man and a teacher.
The one who did it was a man.
"
29,prompt_no_prime,no_prime,a woman surprises a worker .,a worker is surprised by a woman .,The woman who was working at the time was the one who did it .,the woman who was working at the time was the one who did it .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a surprising event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," woman who was working at the time was the one who did it.""
Bridget asked, ""Who was the woman"
29,prompt_filler,filler,a woman surprises a worker .,a worker is surprised by a woman .,The painter waited near the doorway .,the painter waited near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The painter waited near the doorway.""

There was a surprising event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," painter waited near the doorway.""

The painter waited near the doorway.
The one who did it was a woman.
The one"
33,prompt_no_prime,no_prime,the adult taught the attorney .,the attorney was taught by the adult .,"The adult was the one who did it, and the attorney was the one who was taught .","the adult was the one who did it, and the attorney was the one who was taught .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a taughting event involving the adult and the attorney.
The one who did it was the adult.
The one it happened to was the attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult was the one who did it, and the attorney was the one who was taught.""

Bridget asked, """
33,prompt_filler,filler,the adult taught the attorney .,the attorney was taught by the adult .,The planet shimmered above the valley .,the planet shimmered above the valley .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a taughting event involving the adult and the attorney.
The one who did it was the adult.
The one it happened to was the attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," planet shimmered above the valley.""

The adult was the one who taught the attorney.
The attorney was the one who was"
35,prompt_filler,filler,the president judged the priest .,the priest was judged by the president .,The president was judged .,the president was judged .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a judgeding event involving the president and the priest.
The one who did it was the president.
The one it happened to was the priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," president was judged.""

Bridget asked, ""What happened?""
Mary answered, ""The priest was judged.""

Brid"
36,prompt_no_prime,no_prime,an actress strikes an adult .,an adult is struck by an actress .,The actress was in a movie and she was in a car accident .,the actress was in a movie and she was in a car accident .,copular_prepositional,be_prepositional_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a striking event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The", actress was in a movie and she was in a car accident. The actress was in a movie and she was in a
37,prompt_filler,filler,the student chased the teacher .,the teacher was chased by the student .,The student ran past the teacher .,the student ran past the teacher .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a chaseding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," student ran past the teacher.""

The student was the one who was running.
The teacher was the one who was being run"
38,prompt_passive,passive,the guy forgave the hero .,the hero was forgiven by the guy .,The hero forgave the guy .,the hero forgave the guy .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a embracing event involving an actor and an actress.
The one who did it was an actor.
The one it happened to was an actress.

Bridget asked, ""What happened?""
Mary answered, ""An actress is embraced by an actor.""

There was a forgaving event involving the guy and the hero.
The one who did it was the guy.
The one it happened to was the hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," hero forgave the guy.""

There was a forgiving event involving the guy and the hero.
The one who did it was"
39,prompt_no_prime,no_prime,the king judged the lady .,the lady was judged by the king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a judgeding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

Bridget asked, ""Who did it?""
Mary answered, ""The king.""

"
39,prompt_filler,filler,the king judged the lady .,the lady was judged by the king .,The king was judged .,the king was judged .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a judgeding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king was judged.""

Bridget asked, ""What happened?""
Mary answered, ""The lady was judged.""

Brid"
41,prompt_filler,filler,an actress carries an adult .,an adult is carried by an actress .,The witness paused near the doorway .,the witness paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a carrying event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," witness paused near the doorway.""

The adult was an actress.
The one who did it was an adult.
The one it"
43,prompt_filler,filler,the adult carried the attorney .,the attorney was carried by the adult .,The sculpture was carried .,the sculpture was carried .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sculpture stood in the hallway.""

There was a carrieding event involving the adult and the attorney.
The one who did it was the adult.
The one it happened to was the attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," sculpture was carried.""

The adult was the one who carried the sculpture.
The attorney was the one who was carried.

The"
44,prompt_filler,filler,a partner destroys a physician .,a physician is destroyed by a partner .,The physician was destroyed .,the physician was destroyed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a destroying event involving a partner and a physician.
The one who did it was a partner.
The one it happened to was a physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," physician was destroyed.""

The captain was a partner.
The harbor was a physician.
The harbor was destroyed.

Bridget"
45,prompt_filler,filler,the soldier protected the son .,the son was protected by the soldier .,The soldier was injured .,the soldier was injured .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a protecteding event involving the soldier and the son.
The one who did it was the soldier.
The one it happened to was the son.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier was injured.""

The teacher was not present during the assembly.
The soldier was not present during the assembly.
The son"
46,prompt_no_prime,no_prime,the actor washed the actress .,the actress was washed by the actor .,The actor did it to me .,the actor did it to me .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washeding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," actor did it to me.""
Bridget asked, ""What did he do?""
Mary replied, ""He washed me"
46,prompt_filler,filler,the actor washed the actress .,the actress was washed by the actor .,The actor was washed .,the actor was washed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The violin echoed in the theater.""

There was a washeding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," actor was washed.""

The actor was the one who did it.
The actress was the one who was washed.

The actor"
47,prompt_no_prime,no_prime,the man asked the manager .,the manager was asked by the man .,The man did it .,the man did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a askeding event involving the man and the manager.
The one who did it was the man.
The one it happened to was the manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man did it. The manager was the one it happened to.""

Bridget asked, ""What did the man do"
48,prompt_no_prime,no_prime,a friend hurts a girl .,a girl is hurt by a friend .,The one who did it was a friend .,the one who did it was a friend .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a hurting event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a friend.""
Bridget asked, ""What happened to the girl?""
Mary answered, """
