prompt_template,item_index,logp_active_target_given_active_prime,logp_active_target_given_passive_prime,logp_passive_target_given_active_prime,logp_passive_target_given_passive_prime,pe_active_target_logprob_same_minus_other,pe_passive_target_logprob_same_minus_other,pe_logprob_imbalance_passive_minus_active,logp_sum_active_target_given_active_prime,logp_sum_active_target_given_passive_prime,logp_sum_passive_target_given_active_prime,logp_sum_passive_target_given_passive_prime,pe_active_target_logprob_sum_same_minus_other,pe_passive_target_logprob_sum_same_minus_other,pe_logprob_sum_imbalance_passive_minus_active
processing_teacher_forced,24,-6.08349609375,-6.212890625,-5.23284912109375,-5.30169677734375,0.12939453125,-0.06884765625,-0.1982421875,-36.5009765625,-37.27734375,-41.86279296875,-42.41357421875,0.7763671875,-0.55078125,-1.3271484375
processing_teacher_forced,25,-6.190592447916667,-6.3486328125,-5.1290283203125,-4.8603515625,0.15804036458333304,0.2686767578125,0.11063639322916696,-37.1435546875,-38.091796875,-41.0322265625,-38.8828125,0.9482421875,2.1494140625,1.201171875
processing_teacher_forced,26,-6.842447916666667,-6.83984375,-5.699951171875,-5.6942138671875,-0.0026041666666669627,0.0057373046875,0.008341471354166963,-41.0546875,-41.0390625,-45.599609375,-45.5537109375,-0.015625,0.0458984375,0.0615234375
processing_teacher_forced,27,-6.607747395833333,-6.726399739583333,-5.755615234375,-5.595458984375,0.11865234375,0.16015625,0.04150390625,-39.646484375,-40.3583984375,-46.044921875,-44.763671875,0.7119140625,1.28125,0.5693359375
processing_teacher_forced,28,-5.70263671875,-5.613932291666667,-5.3619384765625,-5.38458251953125,-0.08870442708333304,-0.02264404296875,0.06606038411458304,-34.2158203125,-33.68359375,-42.8955078125,-43.07666015625,-0.5322265625,-0.18115234375,0.35107421875
processing_teacher_forced,29,-5.456705729166667,-5.637044270833333,-5.1248779296875,-5.061279296875,0.18033854166666607,0.0635986328125,-0.11673990885416607,-32.740234375,-33.822265625,-40.9990234375,-40.490234375,1.08203125,0.5087890625,-0.5732421875
processing_teacher_forced,30,-5.321614583333333,-5.986653645833333,-4.6123046875,-4.8958740234375,0.6650390625,-0.2835693359375,-0.9486083984375,-31.9296875,-35.919921875,-36.8984375,-39.1669921875,3.990234375,-2.2685546875,-6.2587890625
processing_teacher_forced,31,-5.439453125,-5.1064453125,-4.7720947265625,-4.27392578125,-0.3330078125,0.4981689453125,0.8311767578125,-32.63671875,-30.638671875,-38.1767578125,-34.19140625,-1.998046875,3.9853515625,5.9833984375
processing_teacher_forced,32,-5.890625,-6.087890625,-5.2747802734375,-5.1651611328125,0.197265625,0.109619140625,-0.087646484375,-35.34375,-36.52734375,-42.1982421875,-41.3212890625,1.18359375,0.876953125,-0.306640625
processing_teacher_forced,33,-5.861979166666667,-5.719075520833333,-4.9058837890625,-4.780029296875,-0.14290364583333393,0.1258544921875,0.2687581380208339,-35.171875,-34.314453125,-39.2470703125,-38.240234375,-0.857421875,1.0068359375,1.8642578125
processing_teacher_forced,34,-5.293131510416667,-5.532389322916667,-5.06298828125,-5.10693359375,0.2392578125,-0.0439453125,-0.283203125,-31.7587890625,-33.1943359375,-40.50390625,-40.85546875,1.435546875,-0.3515625,-1.787109375
processing_teacher_forced,35,-6.070638020833333,-6.0458984375,-5.145751953125,-5.03857421875,-0.024739583333333037,0.107177734375,0.13191731770833304,-36.423828125,-36.275390625,-41.166015625,-40.30859375,-0.1484375,0.857421875,1.005859375
processing_teacher_forced,36,-5.391927083333333,-5.631022135416667,-4.60882568359375,-4.305419921875,0.23909505208333393,0.30340576171875,0.06431070963541607,-32.3515625,-33.7861328125,-36.87060546875,-34.443359375,1.4345703125,2.42724609375,0.99267578125
processing_teacher_forced,37,-5.65185546875,-5.746907552083333,-4.68511962890625,-4.44873046875,0.09505208333333304,0.23638916015625,0.14133707682291696,-33.9111328125,-34.4814453125,-37.48095703125,-35.58984375,0.5703125,1.89111328125,1.32080078125
processing_teacher_forced,38,-5.127604166666667,-5.227864583333333,-4.5977783203125,-4.499267578125,0.10026041666666607,0.0985107421875,-0.0017496744791660745,-30.765625,-31.3671875,-36.7822265625,-35.994140625,0.6015625,0.7880859375,0.1865234375
processing_teacher_forced,39,-5.9248046875,-5.731119791666667,-4.582275390625,-4.1485595703125,-0.19368489583333304,0.4337158203125,0.627400716145833,-35.548828125,-34.38671875,-36.658203125,-33.1884765625,-1.162109375,3.4697265625,4.6318359375
processing_teacher_forced,40,-6.47705078125,-6.535481770833333,-5.0079345703125,-5.196044921875,0.05843098958333304,-0.1881103515625,-0.24654134114583304,-38.8623046875,-39.212890625,-40.0634765625,-41.568359375,0.3505859375,-1.5048828125,-1.85546875
processing_teacher_forced,41,-6.168619791666667,-6.75146484375,-5.14959716796875,-5.32470703125,0.582845052083333,-0.17510986328125,-0.757954915364583,-37.01171875,-40.5087890625,-41.19677734375,-42.59765625,3.4970703125,-1.40087890625,-4.89794921875
processing_teacher_forced,42,-6.035807291666667,-5.80419921875,-5.302001953125,-5.0665283203125,-0.23160807291666696,0.2354736328125,0.46708170572916696,-36.21484375,-34.8251953125,-42.416015625,-40.5322265625,-1.3896484375,1.8837890625,3.2734375
processing_teacher_forced,43,-6.33203125,-6.341796875,-5.1551513671875,-5.09814453125,0.009765625,0.0570068359375,0.0472412109375,-37.9921875,-38.05078125,-41.2412109375,-40.78515625,0.05859375,0.4560546875,0.3974609375
processing_teacher_forced,44,-5.792317708333333,-5.330078125,-4.69146728515625,-4.0792236328125,-0.46223958333333304,0.61224365234375,1.074483235677083,-34.75390625,-31.98046875,-37.53173828125,-32.6337890625,-2.7734375,4.89794921875,7.67138671875
processing_teacher_forced,45,-5.347005208333333,-6.072591145833333,-4.9141845703125,-5.0062255859375,0.7255859375,-0.092041015625,-0.817626953125,-32.08203125,-36.435546875,-39.3134765625,-40.0498046875,4.353515625,-0.736328125,-5.08984375
processing_teacher_forced,46,-4.745442708333333,-5.154296875,-4.5015869140625,-4.3897705078125,0.40885416666666696,0.11181640625,-0.29703776041666696,-28.47265625,-30.92578125,-36.0126953125,-35.1181640625,2.453125,0.89453125,-1.55859375
processing_teacher_forced,47,-5.720377604166667,-5.85546875,-5.178955078125,-4.8868408203125,0.13509114583333304,0.2921142578125,0.15702311197916696,-34.322265625,-35.1328125,-41.431640625,-39.0947265625,0.810546875,2.3369140625,1.5263671875
processing_teacher_forced,48,-5.882486979166667,-5.747233072916667,-5.128173828125,-4.6524658203125,-0.13525390625,0.4757080078125,0.6109619140625,-35.294921875,-34.4833984375,-41.025390625,-37.2197265625,-0.8115234375,3.8056640625,4.6171875
processing_teacher_forced,49,-5.862630208333333,-5.883463541666667,-5.05120849609375,-4.78887939453125,0.020833333333333925,0.2623291015625,0.24149576822916607,-35.17578125,-35.30078125,-40.40966796875,-38.31103515625,0.125,2.0986328125,1.9736328125
processing_teacher_forced,50,-5.830891927083333,-5.767903645833333,-5.1005859375,-4.9825439453125,-0.06298828125,0.1180419921875,0.1810302734375,-34.9853515625,-34.607421875,-40.8046875,-39.8603515625,-0.3779296875,0.9443359375,1.322265625
processing_teacher_forced,51,-6.8212890625,-6.803059895833333,-5.26849365234375,-5.1343994140625,-0.018229166666666963,0.13409423828125,0.15232340494791696,-40.927734375,-40.818359375,-42.14794921875,-41.0751953125,-0.109375,1.07275390625,1.18212890625
processing_teacher_forced,52,-5.538736979166667,-5.590006510416667,-4.68505859375,-4.7559814453125,0.05126953125,-0.0709228515625,-0.1221923828125,-33.232421875,-33.5400390625,-37.48046875,-38.0478515625,0.3076171875,-0.5673828125,-0.875
processing_teacher_forced,53,-5.6787109375,-5.7841796875,-5.15203857421875,-4.8299560546875,0.10546875,0.32208251953125,0.21661376953125,-34.072265625,-34.705078125,-41.21630859375,-38.6396484375,0.6328125,2.57666015625,1.94384765625
processing_teacher_forced,54,-6.478841145833333,-6.364583333333333,-5.273193359375,-5.142333984375,-0.1142578125,0.130859375,0.2451171875,-38.873046875,-38.1875,-42.185546875,-41.138671875,-0.685546875,1.046875,1.732421875
processing_teacher_forced,55,-5.383138020833333,-6.513346354166667,-5.106689453125,-5.18359375,1.130208333333334,-0.076904296875,-1.207112630208334,-32.298828125,-39.080078125,-40.853515625,-41.46875,6.78125,-0.615234375,-7.396484375
processing_teacher_forced,56,-4.48046875,-4.115885416666667,-4.123779296875,-3.5562744140625,-0.36458333333333304,0.5675048828125,0.932088216145833,-26.8828125,-24.6953125,-32.990234375,-28.4501953125,-2.1875,4.5400390625,6.7275390625
processing_teacher_forced,57,-6.321126302083333,-6.304524739583333,-5.36187744140625,-5.041259765625,-0.0166015625,0.32061767578125,0.33721923828125,-37.9267578125,-37.8271484375,-42.89501953125,-40.330078125,-0.099609375,2.56494140625,2.66455078125
processing_teacher_forced,58,-5.876627604166667,-6.099609375,-5.080322265625,-4.908447265625,0.22298177083333304,0.171875,-0.05110677083333304,-35.259765625,-36.59765625,-40.642578125,-39.267578125,1.337890625,1.375,0.037109375
processing_teacher_forced,59,-6.31005859375,-6.75,-5.3038330078125,-5.2548828125,0.43994140625,0.0489501953125,-0.3909912109375,-37.8603515625,-40.5,-42.4306640625,-42.0390625,2.6396484375,0.3916015625,-2.248046875
processing_teacher_forced,60,-6.35205078125,-6.88916015625,-5.2198486328125,-5.4942626953125,0.537109375,-0.2744140625,-0.8115234375,-38.1123046875,-41.3349609375,-41.7587890625,-43.9541015625,3.22265625,-2.1953125,-5.41796875
processing_teacher_forced,61,-5.5322265625,-5.131022135416667,-4.8634033203125,-4.37506103515625,-0.40120442708333304,0.48834228515625,0.889546712239583,-33.193359375,-30.7861328125,-38.9072265625,-35.00048828125,-2.4072265625,3.90673828125,6.31396484375
processing_teacher_forced,62,-6.3916015625,-6.6689453125,-5.3828125,-5.45745849609375,0.27734375,-0.07464599609375,-0.35198974609375,-38.349609375,-40.013671875,-43.0625,-43.65966796875,1.6640625,-0.59716796875,-2.26123046875
processing_teacher_forced,63,-5.272135416666667,-5.227864583333333,-4.78271484375,-4.5167236328125,-0.044270833333333925,0.2659912109375,0.3102620442708339,-31.6328125,-31.3671875,-38.26171875,-36.1337890625,-0.265625,2.1279296875,2.3935546875
processing_teacher_forced,64,-5.8046875,-6.140625,-4.79730224609375,-4.62603759765625,0.3359375,0.1712646484375,-0.1646728515625,-34.828125,-36.84375,-38.37841796875,-37.00830078125,2.015625,1.3701171875,-0.6455078125
processing_teacher_forced,65,-7.266764322916667,-7.062662760416667,-5.5445556640625,-5.37078857421875,-0.2041015625,0.17376708984375,0.37786865234375,-43.6005859375,-42.3759765625,-44.3564453125,-42.96630859375,-1.224609375,1.39013671875,2.61474609375
processing_teacher_forced,66,-6.724609375,-7.33203125,-5.89801025390625,-6.097412109375,0.607421875,-0.19940185546875,-0.80682373046875,-40.34765625,-43.9921875,-47.18408203125,-48.779296875,3.64453125,-1.59521484375,-5.23974609375
processing_teacher_forced,67,-7.272298177083333,-7.815755208333333,-5.8280029296875,-5.8275146484375,0.54345703125,0.00048828125,-0.54296875,-43.6337890625,-46.89453125,-46.6240234375,-46.6201171875,3.2607421875,0.00390625,-3.2568359375
processing_teacher_forced,68,-6.625162760416667,-6.7734375,-5.39093017578125,-5.52459716796875,0.14827473958333304,-0.1336669921875,-0.28194173177083304,-39.7509765625,-40.640625,-43.12744140625,-44.19677734375,0.8896484375,-1.0693359375,-1.958984375
processing_teacher_forced,69,-6.668782552083333,-6.685872395833333,-5.1895751953125,-5.12933349609375,0.01708984375,0.06024169921875,0.04315185546875,-40.0126953125,-40.115234375,-41.5166015625,-41.03466796875,0.1025390625,0.48193359375,0.37939453125
processing_teacher_forced,70,-6.498860677083333,-6.725748697916667,-5.289794921875,-5.2022705078125,0.22688802083333393,0.0875244140625,-0.13936360677083393,-38.9931640625,-40.3544921875,-42.318359375,-41.6181640625,1.361328125,0.7001953125,-0.6611328125
processing_teacher_forced,71,-7.173177083333333,-7.3046875,-5.63671875,-5.58416748046875,0.13151041666666696,0.05255126953125,-0.07895914713541696,-43.0390625,-43.828125,-45.09375,-44.67333984375,0.7890625,0.42041015625,-0.36865234375
processing_teacher_forced,72,-6.714518229166667,-6.668782552083333,-5.885009765625,-5.49725341796875,-0.045735677083333925,0.38775634765625,0.4334920247395839,-40.287109375,-40.0126953125,-47.080078125,-43.97802734375,-0.2744140625,3.10205078125,3.37646484375
processing_teacher_forced,73,-7.102376302083333,-7.15283203125,-5.7928466796875,-5.6893310546875,0.05045572916666696,0.103515625,0.05305989583333304,-42.6142578125,-42.9169921875,-46.3427734375,-45.5146484375,0.302734375,0.828125,0.525390625
processing_teacher_forced,74,-7.520182291666667,-7.892578125,-6.087646484375,-6.13641357421875,0.37239583333333304,-0.04876708984375,-0.42116292317708304,-45.12109375,-47.35546875,-48.701171875,-49.09130859375,2.234375,-0.39013671875,-2.62451171875
processing_teacher_forced,75,-7.6689453125,-7.865234375,-5.947509765625,-5.79010009765625,0.1962890625,0.15740966796875,-0.03887939453125,-46.013671875,-47.19140625,-47.580078125,-46.32080078125,1.177734375,1.25927734375,0.08154296875
processing_teacher_forced,76,-7.018880208333333,-7.15380859375,-5.8319091796875,-5.8662109375,0.13492838541666696,-0.0343017578125,-0.16923014322916696,-42.11328125,-42.9228515625,-46.6552734375,-46.9296875,0.8095703125,-0.2744140625,-1.083984375
processing_teacher_forced,77,-6.451822916666667,-6.694173177083333,-5.2906494140625,-5.455810546875,0.24235026041666607,-0.1651611328125,-0.4075113932291661,-38.7109375,-40.1650390625,-42.3251953125,-43.646484375,1.4541015625,-1.3212890625,-2.775390625
processing_teacher_forced,78,-5.745413643973214,-5.937360491071429,-5.815538194444445,-5.522650824652778,0.1919468470982144,0.29288736979166696,0.10094052269345255,-40.2178955078125,-41.5615234375,-52.33984375,-49.703857421875,1.3436279296875,2.635986328125,1.2923583984375
processing_teacher_forced,79,-6.748046875,-7.294084821428571,-4.756239149305555,-4.746914333767361,0.5460379464285712,0.009324815538194642,-0.5367131308903765,-47.236328125,-51.05859375,-42.80615234375,-42.72222900390625,3.822265625,0.08392333984375,-3.73834228515625
processing_teacher_forced,80,-6.717610677083333,-7.0537109375,-5.549072265625,-5.426025390625,0.33610026041666696,0.123046875,-0.21305338541666696,-40.3056640625,-42.322265625,-44.392578125,-43.408203125,2.0166015625,0.984375,-1.0322265625
processing_teacher_forced,81,-5.923583984375,-6.0537109375,-5.358154296875,-4.98052978515625,0.130126953125,0.37762451171875,0.24749755859375,-35.54150390625,-36.322265625,-42.865234375,-39.84423828125,0.78076171875,3.02099609375,2.240234375
processing_teacher_forced,82,-6.6103515625,-6.4443359375,-5.47991943359375,-5.496002197265625,-0.166015625,-0.016082763671875,0.149932861328125,-39.662109375,-38.666015625,-43.83935546875,-43.968017578125,-0.99609375,-0.128662109375,0.867431640625
processing_teacher_forced,83,-6.048177083333333,-5.940104166666667,-4.9454345703125,-4.4625396728515625,-0.10807291666666607,0.4828948974609375,0.5909678141276036,-36.2890625,-35.640625,-39.5634765625,-35.7003173828125,-0.6484375,3.8631591796875,4.5115966796875
processing_teacher_forced,84,-5.894694010416667,-5.85546875,-4.691162109375,-4.51373291015625,-0.03922526041666696,0.17742919921875,0.21665445963541696,-35.3681640625,-35.1328125,-37.529296875,-36.10986328125,-0.2353515625,1.41943359375,1.65478515625
processing_teacher_forced,85,-6.522867838541667,-6.598958333333333,-5.1759033203125,-4.98138427734375,0.07609049479166607,0.19451904296875,0.11842854817708393,-39.13720703125,-39.59375,-41.4072265625,-39.85107421875,0.45654296875,1.55615234375,1.099609375
processing_teacher_forced,86,-6.228841145833333,-6.2548828125,-5.125732421875,-4.91864013671875,0.026041666666666963,0.20709228515625,0.18105061848958304,-37.373046875,-37.529296875,-41.005859375,-39.34912109375,0.15625,1.65673828125,1.50048828125
processing_teacher_forced,87,-5.362141927083333,-5.574055989583333,-4.03009033203125,-3.8450927734375,0.2119140625,0.18499755859375,-0.02691650390625,-32.1728515625,-33.4443359375,-32.24072265625,-30.7607421875,1.271484375,1.47998046875,0.20849609375
processing_teacher_forced,88,-6.624837239583333,-6.640625,-5.4725341796875,-5.04754638671875,0.015787760416666963,0.42498779296875,0.40920003255208304,-39.7490234375,-39.84375,-43.7802734375,-40.38037109375,0.0947265625,3.39990234375,3.30517578125
processing_teacher_forced,89,-7.482421875,-6.9423828125,-5.6944580078125,-5.5267333984375,-0.5400390625,0.167724609375,0.707763671875,-44.89453125,-41.654296875,-45.5556640625,-44.2138671875,-3.240234375,1.341796875,4.58203125
processing_teacher_forced,90,-7.482421875,-7.305013020833333,-5.74755859375,-5.49945068359375,-0.17740885416666696,0.24810791015625,0.42551676432291696,-44.89453125,-43.830078125,-45.98046875,-43.99560546875,-1.064453125,1.98486328125,3.04931640625
processing_teacher_forced,91,-6.750325520833333,-6.768391927083333,-5.54730224609375,-5.353515625,0.01806640625,0.19378662109375,0.17572021484375,-40.501953125,-40.6103515625,-44.37841796875,-42.828125,0.1083984375,1.55029296875,1.44189453125
processing_teacher_forced,92,-6.385904947916667,-6.681315104166667,-5.5699462890625,-5.221435546875,0.29541015625,0.3485107421875,0.0531005859375,-38.3154296875,-40.087890625,-44.5595703125,-41.771484375,1.7724609375,2.7880859375,1.015625
processing_teacher_forced,93,-6.738932291666667,-6.936360677083333,-5.3939208984375,-5.23321533203125,0.19742838541666607,0.16070556640625,-0.036722819010416075,-40.43359375,-41.6181640625,-43.1513671875,-41.86572265625,1.1845703125,1.28564453125,0.10107421875
processing_teacher_forced,94,-6.917643229166667,-6.8388671875,-5.28790283203125,-5.2171630859375,-0.07877604166666696,0.07073974609375,0.14951578776041696,-41.505859375,-41.033203125,-42.30322265625,-41.7373046875,-0.47265625,0.56591796875,1.03857421875
processing_teacher_forced,95,-6.679524739583333,-7.210286458333333,-5.19500732421875,-5.53387451171875,0.53076171875,-0.3388671875,-0.86962890625,-40.0771484375,-43.26171875,-41.56005859375,-44.27099609375,3.1845703125,-2.7109375,-5.8955078125
processing_teacher_forced,96,-6.634440104166667,-6.8837890625,-5.34521484375,-5.385498046875,0.24934895833333304,-0.040283203125,-0.28963216145833304,-39.806640625,-41.302734375,-42.76171875,-43.083984375,1.49609375,-0.322265625,-1.818359375
processing_teacher_forced,97,-6.4384765625,-6.379720052083333,-5.20684814453125,-5.0458984375,-0.05875651041666696,0.16094970703125,0.21970621744791696,-38.630859375,-38.2783203125,-41.65478515625,-40.3671875,-0.3525390625,1.28759765625,1.64013671875
processing_teacher_forced,98,-6.437825520833333,-6.604817708333333,-5.36968994140625,-5.451751708984375,0.1669921875,-0.082061767578125,-0.249053955078125,-38.626953125,-39.62890625,-42.95751953125,-43.614013671875,1.001953125,-0.656494140625,-1.658447265625
processing_teacher_forced,99,-6.992024739583333,-7.341471354166667,-5.602294921875,-5.66644287109375,0.3494466145833339,-0.06414794921875,-0.4135945638020839,-41.9521484375,-44.048828125,-44.818359375,-45.33154296875,2.0966796875,-0.51318359375,-2.60986328125
processing_teacher_forced,100,-6.130533854166667,-6.2041015625,-5.01995849609375,-4.742950439453125,0.07356770833333304,0.277008056640625,0.20344034830729196,-36.783203125,-37.224609375,-40.15966796875,-37.943603515625,0.44140625,2.216064453125,1.774658203125
processing_teacher_forced,101,-6.281087239583333,-6.31494140625,-5.0042724609375,-4.88671875,0.03385416666666696,0.1175537109375,0.08369954427083304,-37.6865234375,-37.8896484375,-40.0341796875,-39.09375,0.203125,0.9404296875,0.7373046875
processing_teacher_forced,102,-6.66650390625,-7.2841796875,-5.16021728515625,-5.46453857421875,0.61767578125,-0.3043212890625,-0.9219970703125,-39.9990234375,-43.705078125,-41.28173828125,-43.71630859375,3.7060546875,-2.4345703125,-6.140625
processing_teacher_forced,103,-6.5263671875,-6.7705078125,-4.666259765625,-4.63275146484375,0.244140625,0.03350830078125,-0.21063232421875,-39.158203125,-40.623046875,-37.330078125,-37.06201171875,1.46484375,0.26806640625,-1.19677734375
processing_teacher_forced,104,-6.570475260416667,-7.051920572916667,-5.51409912109375,-5.7467041015625,0.4814453125,-0.23260498046875,-0.71405029296875,-39.4228515625,-42.3115234375,-44.11279296875,-45.9736328125,2.888671875,-1.86083984375,-4.74951171875
processing_teacher_forced,105,-6.911946614583333,-7.06591796875,-5.7030029296875,-5.78399658203125,0.15397135416666696,-0.08099365234375,-0.23496500651041696,-41.4716796875,-42.3955078125,-45.6240234375,-46.27197265625,0.923828125,-0.64794921875,-1.57177734375
processing_teacher_forced,106,-6.766276041666667,-7.034830729166667,-5.64117431640625,-5.6905517578125,0.2685546875,-0.04937744140625,-0.31793212890625,-40.59765625,-42.208984375,-45.12939453125,-45.5244140625,1.611328125,-0.39501953125,-2.00634765625
processing_teacher_forced,107,-6.172688802083333,-6.716634114583333,-4.74346923828125,-4.616455078125,0.5439453125,0.12701416015625,-0.41693115234375,-37.0361328125,-40.2998046875,-37.94775390625,-36.931640625,3.263671875,1.01611328125,-2.24755859375
processing_teacher_forced,108,-6.42333984375,-6.385416666666667,-5.1768798828125,-4.96527099609375,-0.03792317708333304,0.21160888671875,0.24953206380208304,-38.5400390625,-38.3125,-41.4150390625,-39.72216796875,-0.2275390625,1.69287109375,1.92041015625
processing_teacher_forced,109,-6.103841145833333,-6.11279296875,-4.93609619140625,-4.7744140625,0.008951822916666963,0.16168212890625,0.15273030598958304,-36.623046875,-36.6767578125,-39.48876953125,-38.1953125,0.0537109375,1.29345703125,1.23974609375
