item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
3,processing_teacher_forced,no_prime,no_prime,,a hero hurries a husband .,a husband is hurried by a hero .,<|endoftext|> ,full_sentence_processing,-8.321653093610491,-7.111660957336426,1.2099921362740655,-58.25157165527344,-56.893287658691406,1.3582839965820312,7,8,passive,1.0
3,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a hero hurries a husband .,a husband is hurried by a hero .,The tourist wandered through the plaza . ,full_sentence_processing,-8.030788966587611,-6.9840779304504395,1.0467110361371716,-56.21552276611328,-55.872623443603516,0.3428993225097656,7,8,passive,1.0
4,processing_teacher_forced,active,active,a wife judges a winner .,a hero judges a husband .,a husband is judged by a hero .,a wife judges a winner . ,full_sentence_processing,-5.965309778849284,-4.712291240692139,1.2530185381571455,-35.7918586730957,-37.69832992553711,-1.9064712524414062,6,8,passive,1.0
4,processing_teacher_forced,passive,passive,a winner is judged by a wife .,a hero judges a husband .,a husband is judged by a hero .,a winner is judged by a wife . ,full_sentence_processing,-6.877983729044597,-3.8868117332458496,2.991171995798747,-41.26790237426758,-31.094493865966797,10.173408508300781,6,8,passive,1.0
4,processing_teacher_forced,no_prime,no_prime,,a hero judges a husband .,a husband is judged by a hero .,<|endoftext|> ,full_sentence_processing,-8.721384684244791,-6.432587146759033,2.288797537485758,-52.32830810546875,-51.460697174072266,0.8676109313964844,6,8,passive,1.0
4,processing_teacher_forced,filler,filler,The traveler rested beside the river .,a hero judges a husband .,a husband is judged by a hero .,The traveler rested beside the river . ,full_sentence_processing,-8.555095036824545,-6.603030204772949,1.9520648320515956,-51.330570220947266,-52.824241638183594,-1.4936714172363281,6,8,passive,1.0
5,processing_teacher_forced,active,active,a president drags a priest .,a champion drags a chief .,a chief is dragged by a champion .,a president drags a priest . ,full_sentence_processing,-5.112794058663504,-5.084874629974365,0.027919428689139103,-35.78955841064453,-40.67899703979492,-4.889438629150391,7,8,passive,1.0
5,processing_teacher_forced,passive,passive,a priest is dragged by a president .,a champion drags a chief .,a chief is dragged by a champion .,a priest is dragged by a president . ,full_sentence_processing,-6.033479963030134,-4.461123466491699,1.5723564965384345,-42.23435974121094,-35.688987731933594,6.545372009277344,7,8,passive,1.0
5,processing_teacher_forced,no_prime,no_prime,,a champion drags a chief .,a chief is dragged by a champion .,<|endoftext|> ,full_sentence_processing,-7.3723024640764505,-7.271271705627441,0.1010307584490091,-51.606117248535156,-58.17017364501953,-6.564056396484375,7,8,passive,1.0
5,processing_teacher_forced,filler,filler,The package arrived before noon .,a champion drags a chief .,a chief is dragged by a champion .,The package arrived before noon . ,full_sentence_processing,-8.175597599574498,-7.711282253265381,0.4643153463091174,-57.229183197021484,-61.69025802612305,-4.4610748291015625,7,8,passive,1.0
6,processing_teacher_forced,active,active,a buddy destroys a candidate .,a parent destroys a partner .,a partner is destroyed by a parent .,a buddy destroys a candidate . ,full_sentence_processing,-5.46005376180013,-4.757000923156738,0.7030528386433916,-32.76032257080078,-38.056007385253906,-5.295684814453125,6,8,passive,1.0
6,processing_teacher_forced,passive,passive,a candidate is destroyed by a buddy .,a parent destroys a partner .,a partner is destroyed by a parent .,a candidate is destroyed by a buddy . ,full_sentence_processing,-5.597046534220378,-3.9080028533935547,1.6890436808268232,-33.582279205322266,-31.264022827148438,2.318256378173828,6,8,passive,1.0
6,processing_teacher_forced,no_prime,no_prime,,a parent destroys a partner .,a partner is destroyed by a parent .,<|endoftext|> ,full_sentence_processing,-7.672894795735677,-6.253711700439453,1.4191830952962237,-46.03736877441406,-50.029693603515625,-3.9923248291015625,6,8,passive,1.0
6,processing_teacher_forced,filler,filler,The package arrived before noon .,a parent destroys a partner .,a partner is destroyed by a parent .,The package arrived before noon . ,full_sentence_processing,-9.215496063232422,-7.068758010864258,2.146738052368164,-55.29297637939453,-56.55006408691406,-1.2570877075195312,6,8,passive,1.0
7,processing_teacher_forced,active,active,a boy discovers a brother .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a boy discovers a brother . ,full_sentence_processing,-5.900664647420247,-5.634629249572754,0.2660353978474932,-35.403987884521484,-45.07703399658203,-9.673046112060547,6,8,passive,1.0
7,processing_teacher_forced,passive,passive,a brother is discovered by a boy .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a brother is discovered by a boy . ,full_sentence_processing,-6.900312423706055,-4.72418212890625,2.1761302947998047,-41.40187454223633,-37.79345703125,3.608417510986328,6,8,passive,1.0
7,processing_teacher_forced,no_prime,no_prime,,a nurse discovers an opponent .,an opponent is discovered by a nurse .,<|endoftext|> ,full_sentence_processing,-8.784402211507162,-6.51188850402832,2.2725137074788417,-52.70641326904297,-52.09510803222656,0.6113052368164062,6,8,passive,1.0
7,processing_teacher_forced,filler,filler,The blanket dried on the line .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,The blanket dried on the line . ,full_sentence_processing,-8.943890253702799,-6.719635486602783,2.2242547671000157,-53.6633415222168,-53.757083892822266,-0.09374237060546875,6,8,passive,1.0
8,processing_teacher_forced,active,active,an actress chases an adult .,a leader chases a man .,a man is chased by a leader .,an actress chases an adult . ,full_sentence_processing,-5.112964630126953,-4.954176902770996,0.15878772735595703,-35.79075241088867,-39.63341522216797,-3.842662811279297,7,8,passive,1.0
8,processing_teacher_forced,passive,passive,an adult is chased by an actress .,a leader chases a man .,a man is chased by a leader .,an adult is chased by an actress . ,full_sentence_processing,-5.522444588797433,-4.255723476409912,1.266721112387521,-38.65711212158203,-34.0457878112793,4.611324310302734,7,8,passive,1.0
8,processing_teacher_forced,no_prime,no_prime,,a leader chases a man .,a man is chased by a leader .,<|endoftext|> ,full_sentence_processing,-6.566773550851004,-5.978598594665527,0.588174956185477,-45.96741485595703,-47.82878875732422,-1.8613739013671875,7,8,passive,1.0
8,processing_teacher_forced,filler,filler,The teacher listened during assembly .,a leader chases a man .,a man is chased by a leader .,The teacher listened during assembly . ,full_sentence_processing,-6.529122488839286,-5.959993362426758,0.5691291264125278,-45.703857421875,-47.67994689941406,-1.9760894775390625,7,8,passive,1.0
9,processing_teacher_forced,active,active,a chief teaches a child .,a president teaches a priest .,a priest is taught by a president .,a chief teaches a child . ,full_sentence_processing,-5.769744873046875,-5.081370830535889,0.6883740425109863,-34.61846923828125,-40.65096664428711,-6.032497406005859,6,8,passive,1.0
9,processing_teacher_forced,passive,passive,a child is taught by a chief .,a president teaches a priest .,a priest is taught by a president .,a child is taught by a chief . ,full_sentence_processing,-6.7025705973307295,-4.335162162780762,2.3674084345499677,-40.215423583984375,-34.681297302246094,5.534126281738281,6,8,passive,1.0
9,processing_teacher_forced,no_prime,no_prime,,a president teaches a priest .,a priest is taught by a president .,<|endoftext|> ,full_sentence_processing,-8.484312693277994,-6.245615482330322,2.238697210947672,-50.90587615966797,-49.96492385864258,0.9409523010253906,6,8,passive,1.0
9,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a president teaches a priest .,a priest is taught by a president .,The lantern glowed near sunset . ,full_sentence_processing,-8.253073374430338,-6.735771179199219,1.5173021952311192,-49.51844024658203,-53.88616943359375,-4.367729187011719,6,8,passive,1.0
10,processing_teacher_forced,active,active,a kid understands a king .,a winner understands a woman .,a woman is understood by a winner .,a kid understands a king . ,full_sentence_processing,-5.198091506958008,-5.33933162689209,-0.14124011993408203,-31.188549041748047,-42.71465301513672,-11.526103973388672,6,8,active,0.0
10,processing_teacher_forced,passive,passive,a king is understood by a kid .,a winner understands a woman .,a woman is understood by a winner .,a king is understood by a kid . ,full_sentence_processing,-7.044356028238933,-4.081154823303223,2.96320120493571,-42.266136169433594,-32.64923858642578,9.616897583007812,6,8,passive,1.0
10,processing_teacher_forced,no_prime,no_prime,,a winner understands a woman .,a woman is understood by a winner .,<|endoftext|> ,full_sentence_processing,-8.229228973388672,-6.814772129058838,1.414456844329834,-49.37537384033203,-54.5181770324707,-5.142803192138672,6,8,passive,1.0
10,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a winner understands a woman .,a woman is understood by a winner .,The pillow rested on the sofa . ,full_sentence_processing,-8.231658299763998,-7.343199253082275,0.8884590466817226,-49.389949798583984,-58.7455940246582,-9.355644226074219,6,8,passive,1.0
11,processing_teacher_forced,active,active,a king beats a lady .,a woman beats a worker .,a worker is beaten by a woman .,a king beats a lady . ,full_sentence_processing,-5.0009050369262695,-4.348451614379883,0.6524534225463867,-30.005430221557617,-34.78761291503906,-4.782182693481445,6,8,passive,1.0
11,processing_teacher_forced,passive,passive,a lady is beaten by a king .,a woman beats a worker .,a worker is beaten by a woman .,a lady is beaten by a king . ,full_sentence_processing,-5.38130251566569,-3.8063697814941406,1.5749327341715498,-32.28781509399414,-30.450958251953125,1.8368568420410156,6,8,passive,1.0
11,processing_teacher_forced,no_prime,no_prime,,a woman beats a worker .,a worker is beaten by a woman .,<|endoftext|> ,full_sentence_processing,-7.485776265462239,-5.736611366271973,1.7491648991902666,-44.91465759277344,-45.89289093017578,-0.9782333374023438,6,8,passive,1.0
11,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a woman beats a worker .,a worker is beaten by a woman .,The lantern glowed near sunset . ,full_sentence_processing,-7.8261769612630205,-6.016413688659668,1.8097632726033526,-46.957061767578125,-48.131309509277344,-1.1742477416992188,6,8,passive,1.0
12,processing_teacher_forced,active,active,a husband kisses a kid .,a wife kisses a winner .,a winner is kissed by a wife .,a husband kisses a kid . ,full_sentence_processing,-5.09520689646403,-5.044360637664795,0.05084625879923532,-30.57124137878418,-40.35488510131836,-9.78364372253418,6,8,passive,1.0
12,processing_teacher_forced,passive,passive,a kid is kissed by a husband .,a wife kisses a winner .,a winner is kissed by a wife .,a kid is kissed by a husband . ,full_sentence_processing,-5.522531509399414,-4.092154502868652,1.4303770065307617,-33.135189056396484,-32.73723602294922,0.3979530334472656,6,8,passive,1.0
12,processing_teacher_forced,no_prime,no_prime,,a wife kisses a winner .,a winner is kissed by a wife .,<|endoftext|> ,full_sentence_processing,-8.577272415161133,-6.372960090637207,2.204312324523926,-51.4636344909668,-50.983680725097656,0.4799537658691406,6,8,passive,1.0
12,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a wife kisses a winner .,a winner is kissed by a wife .,The tourist wandered through the plaza . ,full_sentence_processing,-8.336039861043295,-6.536244869232178,1.7997949918111171,-50.016239166259766,-52.28995895385742,-2.2737197875976562,6,8,passive,1.0
13,processing_teacher_forced,active,active,a cousin asks a daughter .,a professor asks a reader .,a reader is asked by a professor .,a cousin asks a daughter . ,full_sentence_processing,-5.679803212483724,-5.036682605743408,0.6431206067403155,-34.078819274902344,-40.293460845947266,-6.214641571044922,6,8,passive,1.0
13,processing_teacher_forced,passive,passive,a daughter is asked by a cousin .,a professor asks a reader .,a reader is asked by a professor .,a daughter is asked by a cousin . ,full_sentence_processing,-6.248578389485677,-3.9995269775390625,2.2490514119466143,-37.49147033691406,-31.9962158203125,5.4952545166015625,6,8,passive,1.0
13,processing_teacher_forced,no_prime,no_prime,,a professor asks a reader .,a reader is asked by a professor .,<|endoftext|> ,full_sentence_processing,-8.046788533528646,-5.7858099937438965,2.26097853978475,-48.280731201171875,-46.28647994995117,1.9942512512207031,6,8,passive,1.0
13,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a professor asks a reader .,a reader is asked by a professor .,The sculpture stood in the hallway . ,full_sentence_processing,-8.176216125488281,-6.054295539855957,2.121920585632324,-49.05729675292969,-48.434364318847656,0.6229324340820312,6,8,passive,1.0
14,processing_teacher_forced,active,active,a scientist describes a secretary .,a daughter describes a doctor .,a doctor is described by a daughter .,a scientist describes a secretary . ,full_sentence_processing,-5.274443944295247,-4.648810386657715,0.6256335576375323,-31.646663665771484,-37.19048309326172,-5.543819427490234,6,8,passive,1.0
14,processing_teacher_forced,passive,passive,a secretary is described by a scientist .,a daughter describes a doctor .,a doctor is described by a daughter .,a secretary is described by a scientist . ,full_sentence_processing,-6.217688242594401,-4.047329425811768,2.1703588167826338,-37.306129455566406,-32.37863540649414,4.927494049072266,6,8,passive,1.0
14,processing_teacher_forced,no_prime,no_prime,,a daughter describes a doctor .,a doctor is described by a daughter .,<|endoftext|> ,full_sentence_processing,-7.881275177001953,-6.052967548370361,1.8283076286315918,-47.28765106201172,-48.42374038696289,-1.1360893249511719,6,8,passive,1.0
14,processing_teacher_forced,filler,filler,The singer smiled after rehearsal .,a daughter describes a doctor .,a doctor is described by a daughter .,The singer smiled after rehearsal . ,full_sentence_processing,-7.792855580647786,-6.366295337677002,1.4265602429707842,-46.75713348388672,-50.930362701416016,-4.173229217529297,6,8,passive,1.0
15,processing_teacher_forced,active,active,a mother carries a nurse .,an author carries a bishop .,a bishop is carried by an author .,a mother carries a nurse . ,full_sentence_processing,-6.12473742167155,-5.584072113037109,0.5406653086344404,-36.7484245300293,-44.672576904296875,-7.924152374267578,6,8,passive,1.0
15,processing_teacher_forced,passive,passive,a nurse is carried by a mother .,an author carries a bishop .,a bishop is carried by an author .,a nurse is carried by a mother . ,full_sentence_processing,-7.255402247111003,-4.554872512817383,2.70052973429362,-43.532413482666016,-36.43898010253906,7.093433380126953,6,8,passive,1.0
15,processing_teacher_forced,no_prime,no_prime,,an author carries a bishop .,a bishop is carried by an author .,<|endoftext|> ,full_sentence_processing,-8.186513264973959,-6.705625057220459,1.4808882077535,-49.11907958984375,-53.64500045776367,-4.525920867919922,6,8,passive,1.0
15,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,an author carries a bishop .,a bishop is carried by an author .,The sculpture stood in the hallway . ,full_sentence_processing,-8.506552378336588,-6.814308166503906,1.6922442118326817,-51.03931427001953,-54.51446533203125,-3.4751510620117188,6,8,passive,1.0
16,processing_teacher_forced,active,active,a buddy joins a candidate .,a parent joins a partner .,a partner is joined by a parent .,a buddy joins a candidate . ,full_sentence_processing,-4.923032124837239,-4.619045734405518,0.3039863904317217,-29.538192749023438,-36.95236587524414,-7.414173126220703,6,8,passive,1.0
16,processing_teacher_forced,passive,passive,a candidate is joined by a buddy .,a parent joins a partner .,a partner is joined by a parent .,a candidate is joined by a buddy . ,full_sentence_processing,-5.481376647949219,-4.116628170013428,1.364748477935791,-32.88825988769531,-32.93302536010742,-0.044765472412109375,6,8,passive,1.0
16,processing_teacher_forced,no_prime,no_prime,,a parent joins a partner .,a partner is joined by a parent .,<|endoftext|> ,full_sentence_processing,-7.340185801188151,-5.922687530517578,1.4174982706705732,-44.041114807128906,-47.381500244140625,-3.3403854370117188,6,8,passive,1.0
16,processing_teacher_forced,filler,filler,The window rattled during the storm .,a parent joins a partner .,a partner is joined by a parent .,The window rattled during the storm . ,full_sentence_processing,-8.44595464070638,-6.370525360107422,2.075429280598959,-50.67572784423828,-50.964202880859375,-0.28847503662109375,6,8,passive,1.0
17,processing_teacher_forced,active,active,a wife protects a winner .,a hero protects a husband .,a husband is protected by a hero .,a wife protects a winner . ,full_sentence_processing,-5.299986521402995,-4.553146839141846,0.7468396822611494,-31.79991912841797,-36.425174713134766,-4.625255584716797,6,8,passive,1.0
17,processing_teacher_forced,passive,passive,a winner is protected by a wife .,a hero protects a husband .,a husband is protected by a hero .,a winner is protected by a wife . ,full_sentence_processing,-6.451558430989583,-4.080562114715576,2.370996316274007,-38.7093505859375,-32.64449691772461,6.064853668212891,6,8,passive,1.0
17,processing_teacher_forced,no_prime,no_prime,,a hero protects a husband .,a husband is protected by a hero .,<|endoftext|> ,full_sentence_processing,-8.713298797607422,-6.592628479003906,2.1206703186035156,-52.27979278564453,-52.74102783203125,-0.46123504638671875,6,8,passive,1.0
17,processing_teacher_forced,filler,filler,The teacher listened during assembly .,a hero protects a husband .,a husband is protected by a hero .,The teacher listened during assembly . ,full_sentence_processing,-8.483417510986328,-6.549811363220215,1.9336061477661133,-50.90050506591797,-52.39849090576172,-1.49798583984375,6,8,passive,1.0
18,processing_teacher_forced,active,active,a guest hurts a guy .,a student hurts a teacher .,a teacher is hurt by a student .,a guest hurts a guy . ,full_sentence_processing,-5.053922653198242,-4.070315361022949,0.983607292175293,-30.323535919189453,-32.562522888183594,-2.2389869689941406,6,8,passive,1.0
18,processing_teacher_forced,passive,passive,a guy is hurt by a guest .,a student hurts a teacher .,a teacher is hurt by a student .,a guy is hurt by a guest . ,full_sentence_processing,-5.436756134033203,-3.415914297103882,2.0208418369293213,-32.62053680419922,-27.327314376831055,5.293222427368164,6,8,passive,1.0
18,processing_teacher_forced,no_prime,no_prime,,a student hurts a teacher .,a teacher is hurt by a student .,<|endoftext|> ,full_sentence_processing,-7.092685699462891,-5.135906219482422,1.9567794799804688,-42.556114196777344,-41.087249755859375,1.4688644409179688,6,8,passive,1.0
18,processing_teacher_forced,filler,filler,The window rattled during the storm .,a student hurts a teacher .,a teacher is hurt by a student .,The window rattled during the storm . ,full_sentence_processing,-7.785325368245442,-5.329596519470215,2.4557288487752276,-46.711952209472656,-42.63677215576172,4.0751800537109375,6,8,passive,1.0
19,processing_teacher_forced,active,active,a scientist protects a secretary .,a daughter protects a doctor .,a doctor is protected by a daughter .,a scientist protects a secretary . ,full_sentence_processing,-5.454870859781901,-4.630284309387207,0.8245865503946943,-32.729225158691406,-37.042274475097656,-4.31304931640625,6,8,passive,1.0
19,processing_teacher_forced,passive,passive,a secretary is protected by a scientist .,a daughter protects a doctor .,a doctor is protected by a daughter .,a secretary is protected by a scientist . ,full_sentence_processing,-6.6421559651692705,-4.04045295715332,2.6017030080159502,-39.852935791015625,-32.32362365722656,7.5293121337890625,6,8,passive,1.0
19,processing_teacher_forced,no_prime,no_prime,,a daughter protects a doctor .,a doctor is protected by a daughter .,<|endoftext|> ,full_sentence_processing,-8.550201416015625,-6.500248908996582,2.049952507019043,-51.30120849609375,-52.001991271972656,-0.7007827758789062,6,8,passive,1.0
19,processing_teacher_forced,filler,filler,The package arrived before noon .,a daughter protects a doctor .,a doctor is protected by a daughter .,The package arrived before noon . ,full_sentence_processing,-8.639658610026041,-7.043320178985596,1.5963384310404454,-51.83795166015625,-56.346561431884766,-4.508609771728516,6,8,passive,1.0
20,processing_teacher_forced,active,active,a cousin kills a daughter .,a professor kills a reader .,a reader is killed by a professor .,a cousin kills a daughter . ,full_sentence_processing,-6.178751627604167,-5.029289245605469,1.1494623819986982,-37.072509765625,-40.23431396484375,-3.16180419921875,6,8,passive,1.0
20,processing_teacher_forced,passive,passive,a daughter is killed by a cousin .,a professor kills a reader .,a reader is killed by a professor .,a daughter is killed by a cousin . ,full_sentence_processing,-6.59300168355306,-4.426013469696045,2.1669882138570147,-39.55801010131836,-35.40810775756836,4.14990234375,6,8,passive,1.0
20,processing_teacher_forced,no_prime,no_prime,,a professor kills a reader .,a reader is killed by a professor .,<|endoftext|> ,full_sentence_processing,-8.118728001912435,-6.106603145599365,2.0121248563130703,-48.71236801147461,-48.85282516479492,-0.1404571533203125,6,8,passive,1.0
20,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a professor kills a reader .,a reader is killed by a professor .,The painter waited near the doorway . ,full_sentence_processing,-8.51474380493164,-6.324343204498291,2.1904006004333496,-51.088462829589844,-50.59474563598633,0.4937171936035156,6,8,passive,1.0
21,processing_teacher_forced,active,active,a mother kisses a nurse .,an author kisses a bishop .,a bishop is kissed by an author .,a mother kisses a nurse . ,full_sentence_processing,-6.152703603108724,-5.2739973068237305,0.8787062962849932,-36.916221618652344,-42.191978454589844,-5.2757568359375,6,8,passive,1.0
21,processing_teacher_forced,passive,passive,a nurse is kissed by a mother .,an author kisses a bishop .,a bishop is kissed by an author .,a nurse is kissed by a mother . ,full_sentence_processing,-6.335031509399414,-4.4002227783203125,1.9348087310791016,-38.010189056396484,-35.2017822265625,2.8084068298339844,6,8,passive,1.0
21,processing_teacher_forced,no_prime,no_prime,,an author kisses a bishop .,a bishop is kissed by an author .,<|endoftext|> ,full_sentence_processing,-8.464853286743164,-6.934826374053955,1.530026912689209,-50.789119720458984,-55.47861099243164,-4.689491271972656,6,8,passive,1.0
21,processing_teacher_forced,filler,filler,The traveler rested beside the river .,an author kisses a bishop .,a bishop is kissed by an author .,The traveler rested beside the river . ,full_sentence_processing,-8.38026491800944,-6.88729190826416,1.4929730097452794,-50.28158950805664,-55.09833526611328,-4.816745758056641,6,8,passive,1.0
22,processing_teacher_forced,active,active,a buddy describes a candidate .,a parent describes a partner .,a partner is described by a parent .,a buddy describes a candidate . ,full_sentence_processing,-5.092015266418457,-4.546773433685303,0.5452418327331543,-30.552091598510742,-36.37418746948242,-5.82209587097168,6,8,passive,1.0
22,processing_teacher_forced,passive,passive,a candidate is described by a buddy .,a parent describes a partner .,a partner is described by a parent .,a candidate is described by a buddy . ,full_sentence_processing,-5.723056793212891,-3.677687168121338,2.0453696250915527,-34.338340759277344,-29.421497344970703,4.916843414306641,6,8,passive,1.0
22,processing_teacher_forced,no_prime,no_prime,,a parent describes a partner .,a partner is described by a parent .,<|endoftext|> ,full_sentence_processing,-6.896382649739583,-5.730914115905762,1.1654685338338213,-41.3782958984375,-45.847312927246094,-4.469017028808594,6,8,passive,1.0
22,processing_teacher_forced,filler,filler,The window rattled during the storm .,a parent describes a partner .,a partner is described by a parent .,The window rattled during the storm . ,full_sentence_processing,-8.51840337117513,-6.5538740158081055,1.9645293553670253,-51.11042022705078,-52.430992126464844,-1.3205718994140625,6,8,passive,1.0
23,processing_teacher_forced,active,active,a secretary forgives a sheriff .,a doctor forgives an employee .,an employee is forgiven by a doctor .,a secretary forgives a sheriff . ,full_sentence_processing,-4.25164658682687,-4.447213649749756,-0.19556706292288606,-29.761526107788086,-35.57770919799805,-5.816183090209961,7,8,active,0.0
23,processing_teacher_forced,passive,passive,a sheriff is forgiven by a secretary .,a doctor forgives an employee .,an employee is forgiven by a doctor .,a sheriff is forgiven by a secretary . ,full_sentence_processing,-4.666933332170759,-3.648350715637207,1.0185826165335516,-32.66853332519531,-29.186805725097656,3.4817276000976562,7,8,passive,1.0
23,processing_teacher_forced,no_prime,no_prime,,a doctor forgives an employee .,an employee is forgiven by a doctor .,<|endoftext|> ,full_sentence_processing,-7.097073691231864,-6.350683689117432,0.7463900021144321,-49.67951583862305,-50.80546951293945,-1.1259536743164062,7,8,passive,1.0
23,processing_teacher_forced,filler,filler,The jacket hung behind the chair .,a doctor forgives an employee .,an employee is forgiven by a doctor .,The jacket hung behind the chair . ,full_sentence_processing,-7.697289603097098,-7.011272430419922,0.6860171726771762,-53.88102722167969,-56.090179443359375,-2.2091522216796875,7,8,passive,1.0
24,processing_teacher_forced,active,active,a secretary strikes a sheriff .,a doctor strikes an employee .,an employee is struck by a doctor .,a secretary strikes a sheriff . ,full_sentence_processing,-5.206436475118001,-4.850072383880615,0.35636409123738577,-31.238618850708008,-38.80057907104492,-7.561960220336914,6,8,passive,1.0
24,processing_teacher_forced,passive,passive,a sheriff is struck by a secretary .,a doctor strikes an employee .,an employee is struck by a doctor .,a sheriff is struck by a secretary . ,full_sentence_processing,-5.170859972635905,-3.7242307662963867,1.4466292063395185,-31.02515983581543,-29.793846130371094,1.231313705444336,6,8,passive,1.0
24,processing_teacher_forced,no_prime,no_prime,,a doctor strikes an employee .,an employee is struck by a doctor .,<|endoftext|> ,full_sentence_processing,-7.677562713623047,-6.049515724182129,1.628046989440918,-46.06537628173828,-48.39612579345703,-2.33074951171875,6,8,passive,1.0
